soprano;alto;tenor;bass;measure;composer;corpus
[['G4', 1.0]];[['E-4', 1.0]];[['C4', 1.0]];[['C3', 1.0]];0;bach;bwv102.7
[['G4', 1.0], ['E-4', 1.0], ['F4', 1.0], ['G4', 0.5], ['F4', 0.5]];[['D4', 1.0], ['C4', 1.0], ['C4', 0.5], ['D4', 0.5], ['E-4', 0.5], ['D4', 0.5]];[['G3', 1.0], ['G3', 1.0], ['C4', 1.0], ['C4', 0.5], ['A-3', 0.5]];[['B2', 1.0], ['C3', 1.0], ['A-3', 1.0], ['E-3', 0.5], ['F3', 0.5]];1;bach;bwv102.7
[['E-4', 1.0], ['D4', 1.0], ['C4', 1.0], ['G4', 1.0]];[['C4', 1.0], ['B3', 1.0], ['G3', 1.0], ['E-4', 1.0]];[['G3', 1.0], ['G3', 0.5], ['F3', 0.5], ['E-3', 1.0], ['C4', 1.0]];[['G3', 1.0], ['G2', 1.0], ['C3', 1.0], ['C4', 1.0]];2;bach;bwv102.7
[['G4', 1.0], ['F4', 1.0], ['B-4', 1.0], ['G4', 0.5], ['F4', 0.5]];[['E-4', 1.0], ['D4', 0.5], ['E-4', 0.5], ['F4', 1.0], ['E-4', 0.5], ['D4', 0.5]];[['B-3', 1.0], ['B-3', 1.0], ['B-3', 1.0], ['B-3', 1.0]];[['G3', 0.5], ['A-3', 0.5], ['B-3', 1.0], ['D3', 1.0], ['E-3', 1.0]];3;bach;bwv102.7
[['E-4', 1.0], ['F4', 1.0], ['G4', 1.0]];[['C4', 0.5], ['B3', 0.5], ['C4', 0.5], ['D4', 0.5], ['B3', 1.0]];[['C4', 1.0], ['A-3', 1.0], ['D3', 1.0]];[['A-3', 1.0], ['A-2', 1.0], ['G2', 1.0]];4;bach;bwv102.7
[['G4', 0.5], ['A4', 0.5]];[['E-4', 1.0]];[['C4', 1.0]];[['C3', 1.0]];5;bach;bwv102.7
[['B-4', 1.0], ['C5', 0.5], ['D5', 0.5], ['E-5', 1.0], ['D5', 1.0]];[['D4', 1.0], ['E-4', 0.5], ['F4', 0.5], ['G4', 1.0], ['F4', 1.0]];[['B-3', 1.0], ['A-3', 1.0], ['G3', 1.0], ['A3', 0.5], ['B3', 0.5]];[['G3', 1.0], ['F3', 1.0], ['E-3', 1.0], ['F3', 0.5], ['G3', 0.5]];6;bach;bwv102.7
[['C5', 1.0], ['B4', 1.0], ['C5', 1.0], ['C5', 1.0]];[['E-4', 0.5], ['F4', 0.5], ['G4', 1.0], ['G4', 1.0], ['F4', 1.0]];[['C4', 1.0], ['D4', 1.0], ['E-4', 1.0], ['A3', 1.0]];[['A-3', 1.0], ['G3', 1.0], ['C3', 1.0], ['F3', 1.0]];7;bach;bwv102.7
[['D5', 1.0], ['C5', 1.0], ['B-4', 1.0], ['A4', 1.0]];[['F4', 1.0], ['F#4', 1.0], ['G4', 1.0], ['G4', 0.5], ['F#4', 0.5]];[['B-3', 1.0], ['C4', 1.0], ['D4', 1.0], ['E-4', 0.5], ['D4', 0.5]];[['B-3', 1.0], ['A3', 1.0], ['G3', 1.0], ['C3', 0.5], ['D3', 0.5]];8;bach;bwv102.7
[['G4', 1.0], ['A4', 1.0], ['G4', 1.0]];[['G4', 1.0], ['F#4', 1.0], ['D4', 1.0]];[['D4', 0.5], ['C4', 0.5], ['C4', 0.5], ['B3', 0.5], ['B3', 1.0]];[['E-3', 1.0], ['D3', 1.0], ['G2', 1.0]];9;bach;bwv102.7
[['C5', 1.0]];[['F4', 1.0]];[['A3', 1.0]];[['F3', 0.5], ['E-3', 0.5]];10;bach;bwv102.7
[['B-4', 1.0], ['A4', 1.0], ['B-4', 0.5], ['A-4', 0.5], ['G4', 1.0]];[['F4', 1.0], ['E-4', 1.0], ['D4', 1.0], ['E-4', 0.5], ['D4', 0.5]];[['B-3', 1.0], ['C4', 1.0], ['F3', 1.0], ['E-3', 1.0]];[['D3', 1.0], ['C3', 1.0], ['B-2', 1.0], ['C3', 0.5], ['B-2', 0.5]];11;bach;bwv102.7
[['G4', 1.0], ['F4', 1.0], ['E-4', 1.0], ['G4', 1.0]];[['C4', 1.0], ['D4', 1.0], ['B-3', 1.0], ['C4', 1.0]];[['E-3', 1.0], ['B-3', 0.5], ['A-3', 0.5], ['G3', 1.0], ['C4', 1.0]];[['A-2', 1.0], ['B-2', 1.0], ['E-3', 1.0], ['E3', 1.0]];12;bach;bwv102.7
[['A-4', 1.0], ['G4', 0.5], ['F4', 0.5], ['E-4', 1.0], ['F4', 1.0]];[['F4', 1.0], ['E-4', 0.5], ['D4', 0.5], ['C4', 1.0], ['D4', 0.5], ['C4', 0.5]];[['C4', 1.0], ['B3', 1.0], ['C4', 0.5], ['B-3', 0.5], ['A-3', 1.0]];[['F3', 1.0], ['G3', 1.0], ['A-3', 0.5], ['G3', 0.5], ['F3', 1.0]];13;bach;bwv102.7
[['E-4', 1.0], ['D4', 1.0], ['C4', 1.0]];[['B3', 0.5], ['C4', 0.5], ['C4', 0.5], ['B3', 0.5], ['G3', 1.0]];[['G3', 1.0], ['G3', 0.5], ['F3', 0.5], ['E3', 1.0]];[['G3', 1.0], ['G2', 1.0], ['C3', 1.0]];14;bach;bwv102.7
