soprano;alto;tenor;bass;measure;composer;corpus
[['G4', 1.0]];[['D4', 1.0]];[['D4', 0.5], ['C4', 0.5]];[['B-2', 0.5], ['A2', 0.5]];0;bach;bwv62.6
[['B-4', 1.0], ['G4', 1.0], ['F4', 1.0], ['G4', 0.5], ['A4', 0.5]];[['D4', 1.0], ['D4', 1.0], ['D4', 1.0], ['D4', 0.5], ['F#4', 0.5]];[['B-3', 1.0], ['B-3', 1.0], ['A3', 1.0], ['B-3', 0.5], ['C4', 0.5]];[['G2', 0.5], ['A2', 0.5], ['B-2', 0.5], ['C3', 0.5], ['D3', 0.5], ['C3', 0.5], ['B-2', 0.5], ['A2', 0.5]];1;bach;bwv62.6
[['B-4', 1.0], ['A4', 1.0], ['G4', 1.0], ['B-4', 1.0]];[['G4', 1.5], ['F#4', 0.5], ['D4', 1.0], ['G4', 1.0]];[['D4', 1.0], ['E-4', 0.5], ['D4', 0.25], ['C4', 0.25], ['B-3', 1.0], ['D4', 1.0]];[['G2', 0.5], ['B-2', 0.5], ['C3', 0.5], ['D3', 0.5], ['G2', 1.0], ['G3', 1.0]];2;bach;bwv62.6
[['B-4', 1.0], ['B-4', 1.0], ['B-4', 1.0], ['F4', 1.0]];[['G4', 1.0], ['G4', 1.0], ['F4', 0.5], ['E-4', 1.0], ['D4', 0.25], ['C4', 0.25]];[['D4', 1.0], ['D4', 1.0], ['D4', 0.5], ['G3', 0.5], ['A3', 0.5], ['B-3', 0.5]];[['G2', 0.5], ['A2', 0.5], ['B-2', 0.5], ['C3', 0.5], ['D3', 0.5], ['E-3', 0.5], ['F3', 1.0]];3;bach;bwv62.6
[['G4', 1.0], ['B-4', 1.0], ['A4', 1.0]];[['D4', 0.5], ['E4', 0.25], ['F4', 0.25], ['G4', 1.0], ['F4', 1.0]];[['B-3', 0.5], ['A3', 0.5], ['G3', 0.5], ['C4', 0.5], ['C4', 1.0]];[['F3', 1.0], ['E3', 1.0], ['F3', 1.0]];4;bach;bwv62.6
[['A4', 1.0]];[['F4', 1.0]];[['C4', 0.5], ['B-3', 0.5]];[['F2', 0.5], ['G2', 0.5]];5;bach;bwv62.6
[['C5', 1.0], ['C5', 1.0], ['C5', 0.5], ['B-4', 0.25], ['A4', 0.25], ['G4', 0.5], ['A4', 0.5]];[['F4', 1.0], ['E4', 0.5], ['F#4', 0.5], ['G4', 0.5], ['F#4', 0.5], ['G4', 0.5], ['D4', 0.5]];[['A3', 0.5], ['G3', 0.5], ['A3', 1.0], ['G3', 0.5], ['C4', 0.5], ['B-3', 0.5], ['A3', 0.5]];[['A2', 0.5], ['B-2', 0.5], ['C3', 0.5], ['D3', 0.5], ['E-3', 1.5], ['F#2', 0.5]];6;bach;bwv62.6
[['B-4', 1.0], ['A4', 1.0], ['G4', 1.0], ['A4', 1.0]];[['D4', 0.5], ['G4', 1.0], ['F#4', 0.5], ['D4', 1.0], ['F#4', 1.0]];[['G3', 0.5], ['D4', 0.5], ['E-4', 0.5], ['D4', 0.25], ['C4', 0.25], ['B-3', 1.0], ['D4', 1.0]];[['G2', 0.5], ['B-2', 0.5], ['C3', 0.5], ['D3', 0.5], ['G2', 1.0], ['D3', 1.0]];7;bach;bwv62.6
[['B-4', 1.0], ['G4', 1.0], ['F4', 1.0], ['G4', 0.5], ['A4', 0.5]];[['G4', 1.0], ['D4', 1.0], ['D4', 1.0], ['D4', 0.5], ['F#4', 0.5]];[['D4', 1.0], ['B-3', 1.0], ['A3', 1.0], ['B-3', 0.5], ['C4', 0.5]];[['G2', 0.5], ['A2', 0.5], ['B-2', 0.5], ['C3', 0.5], ['D3', 0.5], ['C3', 0.5], ['B-2', 0.5], ['A2', 0.5]];8;bach;bwv62.6
[['B-4', 1.0], ['A4', 1.0], ['G4', 1.0]];[['G4', 1.5], ['F#4', 0.5], ['D4', 1.0]];[['D4', 1.0], ['E-4', 0.5], ['D4', 0.25], ['C4', 0.25], ['B3', 1.0]];[['G2', 0.5], ['B-2', 0.5], ['C3', 0.5], ['D3', 0.5], ['G2', 1.0]];9;bach;bwv62.6
