soprano;alto;tenor;bass;measure;composer;corpus
[['C5', 1.0], ['C5', 1.0], ['B-4', 1.0], ['A-4', 1.0]];[['F4', 1.0], ['F4', 1.0], ['F4', 0.5], ['E4', 0.5], ['F4', 1.0]];[['A-3', 1.0], ['A3', 1.0], ['B-3', 1.0], ['C4', 1.0]];[['F3', 1.0], ['E-3', 1.0], ['D-3', 1.0], ['C3', 1.0]];0;bach;bwv40.8
[['G4', 1.5], ['F4', 0.5], ['F4', 1.0], ['F4', 1.0]];[['F4', 0.5], ['G4', 0.5], ['E4', 1.0], ['F4', 1.0], ['C4', 1.0]];[['D-4', 1.0], ['C4', 0.5], ['B-3', 0.5], ['A-3', 1.0], ['A-3', 1.0]];[['B-2', 1.0], ['C3', 1.0], ['F2', 1.0], ['F2', 1.0]];1;bach;bwv40.8
[['A-4', 1.5], ['B-4', 0.5], ['C5', 1.0], ['C5', 1.0]];[['F4', 1.5], ['G4', 0.5], ['A-4', 1.0], ['A-4', 1.0]];[['C4', 1.5], ['B-3', 0.5], ['E-4', 1.0], ['E-4', 1.0]];[['F3', 1.0], ['E-3', 0.5], ['D-3', 0.5], ['C3', 0.5], ['B-2', 0.5], ['A-2', 1.0]];2;bach;bwv40.8
[['B-4', 1.5], ['A-4', 0.5], ['A-4', 2.0]];[['A-4', 0.5], ['F4', 0.5], ['G4', 1.0], ['E-4', 2.0]];[['F4', 1.0], ['E-4', 0.5], ['D-4', 0.5], ['C4', 2.0]];[['D-3', 1.0], ['E-3', 1.0], ['A-2', 2.0]];3;bach;bwv40.8
[['A-4', 1.0], ['B-4', 1.0], ['B-4', 1.0], ['A-4', 1.0]];[['F4', 1.0], ['G4', 1.0], ['E4', 1.0], ['F4', 1.0]];[['D-4', 1.0], ['D-4', 1.0], ['G3', 1.0], ['F3', 0.5], ['A-3', 0.5]];[['D-3', 1.0], ['C3', 0.5], ['B-2', 0.5], ['C3', 1.0], ['D-3', 1.0]];4;bach;bwv40.8
[['G4', 1.5], ['F4', 0.5], ['F4', 2.0]];[['F4', 1.0], ['E4', 1.0], ['C4', 2.0]];[['D-4', 1.0], ['C4', 0.5], ['B-3', 0.5], ['A-3', 2.0]];[['B-2', 1.0], ['C3', 1.0], ['F2', 2.0]];5;bach;bwv40.8
[['C5', 1.0], ['C5', 1.0], ['D-5', 1.0], ['D-5', 1.0]];[['F4', 1.0], ['F4', 1.0], ['F4', 1.0], ['F4', 1.0]];[['A3', 0.5], ['B-3', 0.5], ['C4', 0.5], ['A3', 0.5], ['B-3', 1.0], ['B-3', 1.0]];[['F3', 0.5], ['G3', 0.5], ['A3', 0.5], ['F3', 0.5], ['B-2', 0.5], ['C3', 0.5], ['D-3', 0.5], ['B-2', 0.5]];6;bach;bwv40.8
[['B-4', 1.0], ['B-4', 1.0], ['C5', 1.0], ['C5', 1.0]];[['G4', 0.5], ['A-4', 0.5], ['B-4', 0.5], ['G4', 0.5], ['A-4', 1.0], ['A-4', 1.0]];[['B-3', 1.0], ['E-4', 1.0], ['E-4', 1.0], ['E-4', 1.0]];[['E-3', 0.5], ['F3', 0.5], ['G3', 0.5], ['E-3', 0.5], ['A-3', 1.0], ['A-3', 1.0]];7;bach;bwv40.8
[['A-4', 1.0], ['A-4', 1.0], ['D-5', 1.0], ['D-5', 1.0]];[['F4', 1.0], ['F4', 1.0], ['B-4', 1.0], ['B-4', 1.0]];[['D-4', 1.0], ['D-4', 1.0], ['F4', 1.0], ['F4', 1.0]];[['D-3', 0.5], ['E-3', 0.5], ['F3', 0.5], ['D-3', 0.5], ['B-2', 0.5], ['C3', 0.5], ['D-3', 0.5], ['B-2', 0.5]];8;bach;bwv40.8
[['C5', 1.0], ['C5', 1.0], ['B-4', 2.0]];[['B-4', 1.0], ['A4', 1.0], ['F4', 2.0]];[['G-4', 1.0], ['F4', 0.5], ['E-4', 0.5], ['D-4', 2.0]];[['E-3', 0.5], ['C3', 0.5], ['F3', 1.0], ['B-2', 2.0]];9;bach;bwv40.8
[['G4', 1.0], ['A-4', 1.0], ['B-4', 1.0], ['A-4', 1.0]];[['E4', 1.0], ['F4', 1.0], ['F4', 0.5], ['E4', 0.5], ['F4', 1.0]];[['C4', 1.0], ['C4', 1.0], ['B-3', 1.0], ['C4', 1.0]];[['B-3', 1.0], ['A-3', 1.0], ['G3', 1.0], ['F3', 1.0]];10;bach;bwv40.8
[['G4', 1.0], ['G4', 1.0], ['F4', 2.0]];[['F4', 1.0], ['E4', 1.0], ['C4', 2.0]];[['D-4', 1.0], ['C4', 0.5], ['B-3', 0.5], ['A-3', 2.0]];[['B-2', 1.0], ['C3', 1.0], ['F2', 2.0]];11;bach;bwv40.8
[['F5', 1.0], ['F5', 1.0], ['E-5', 1.0], ['E-5', 1.0]];[['A-4', 1.0], ['A-4', 1.0], ['G4', 1.0], ['G4', 1.0]];[['C4', 1.0], ['C4', 1.0], ['C4', 1.0], ['C4', 1.0]];[['F2', 0.5], ['G2', 0.5], ['A-2', 0.5], ['B-2', 0.5], ['C3', 0.5], ['D3', 0.5], ['E-3', 0.5], ['F3', 0.5]];12;bach;bwv40.8
[['D5', 1.0], ['D5', 1.0], ['C5', 1.0], ['C5', 1.0]];[['G4', 0.5], ['A-4', 0.5], ['G4', 0.5], ['F4', 0.5], ['E4', 1.0], ['E4', 1.0]];[['C4', 1.0], ['B3', 1.0], ['C4', 1.0], ['G3', 1.0]];[['G3', 1.0], ['G2', 1.0], ['C3', 1.0], ['C3', 1.0]];13;bach;bwv40.8
[['C5', 1.0], ['C5', 1.0], ['D-5', 1.0], ['C5', 1.0]];[['F4', 1.0], ['F4', 1.0], ['F4', 0.5], ['G4', 0.5], ['A-4', 1.0]];[['A3', 1.0], ['A3', 1.0], ['B-3', 1.0], ['E-3', 1.0]];[['F3', 0.5], ['E-3', 0.5], ['D-3', 0.5], ['C3', 0.5], ['B-2', 1.0], ['C3', 0.5], ['D-3', 0.5]];14;bach;bwv40.8
[['B-4', 1.5], ['A-4', 0.5], ['A-4', 1.0], ['A-4', 1.0]];[['A-4', 0.5], ['F4', 0.5], ['G4', 1.0], ['E-4', 1.0], ['E-4', 1.0]];[['E-4', 1.5], ['D-4', 0.5], ['C4', 1.0], ['C4', 1.0]];[['E-3', 1.0], ['E-3', 1.0], ['A-2', 1.0], ['A-2', 1.0]];15;bach;bwv40.8
[['E-4', 1.0], ['A-4', 1.0], ['D-5', 1.0], ['D-5', 1.0]];[['F4', 1.0], ['F4', 1.0], ['B-4', 1.0], ['B-4', 1.0]];[['D-4', 1.0], ['D-4', 1.0], ['F4', 1.0], ['F4', 1.0]];[['D-3', 0.5], ['E-3', 0.5], ['D-3', 0.5], ['C3', 0.5], ['B-2', 0.5], ['C3', 0.5], ['D-3', 0.5], ['B-2', 0.5]];16;bach;bwv40.8
[['B-4', 1.0], ['B-4', 1.0], ['E-5', 1.0], ['E-5', 1.0]];[['G4', 1.0], ['G4', 1.0], ['C5', 1.0], ['C5', 1.0]];[['E-4', 1.0], ['E-4', 1.0], ['G4', 1.0], ['G4', 1.0]];[['E-3', 0.5], ['F3', 0.5], ['E-3', 0.5], ['D-3', 0.5], ['C3', 0.5], ['D-3', 0.5], ['E-3', 0.5], ['C3', 0.5]];17;bach;bwv40.8
[['C5', 1.0], ['C5', 1.0], ['F5', 1.0], ['F5', 1.0]];[['A-4', 0.5], ['G4', 0.5], ['A-4', 0.5], ['B-4', 0.5], ['C5', 1.0], ['B-4', 0.5], ['A-4', 0.5]];[['F4', 1.0], ['F4', 1.0], ['C4', 1.0], ['F3', 1.0]];[['F3', 0.5], ['E3', 0.5], ['F3', 0.5], ['G3', 0.5], ['A-3', 0.5], ['G3', 0.5], ['A-3', 0.5], ['B-3', 0.5]];18;bach;bwv40.8
[['E5', 1.0], ['E5', 1.0], ['F5', 1.0], ['F5', 1.0]];[['G4', 1.0], ['G4', 1.0], ['A4', 1.0], ['A4', 1.0]];[['C4', 1.0], ['C4', 1.0], ['C4', 1.0], ['C4', 1.0]];[['C4', 1.0], ['C3', 1.0], ['F3', 1.0], ['F3', 1.0]];19;bach;bwv40.8
