soprano;alto;tenor;bass;measure;composer;corpus
[['G4', 1.0], ['G4', 1.0], ['G4', 1.0]];[['D4', 0.5], ['C4', 0.5], ['D4', 1.0], ['B3', 1.0]];[['B-3', 0.5], ['A3', 0.5], ['G3', 1.5], ['F3', 0.5]];[['G2', 0.5], ['A2', 0.5], ['B-2', 1.0], ['G2', 1.0]];0;bach;bwv403
[['G4', 2.0], ['E-4', 1.0]];[['C4', 1.0], ['B3', 1.0], ['C4', 0.5], ['A3', 0.5]];[['E-3', 0.5], ['F3', 0.5], ['G3', 1.0], ['F#3', 1.0]];[['C3', 0.5], ['D3', 0.5], ['E-3', 1.0], ['C3', 1.0]];1;bach;bwv403
[['D4', 2.0], ['D4', 1.0]];[['D4', 0.5], ['C4', 0.5], ['D4', 1.0], ['D4', 1.0]];[['G3', 0.5], ['A3', 0.5], ['B-3', 1.0], ['B-3', 1.0]];[['B-2', 0.5], ['A2', 0.5], ['G2', 1.0], ['G3', 1.0]];2;bach;bwv403
[['A4', 2.0], ['B-4', 1.0]];[['D4', 2.0], ['D4', 1.0]];[['A3', 2.0], ['G3', 1.0]];[['F#3', 2.0], ['G3', 1.0]];3;bach;bwv403
[['A4', 2.0], ['G4', 1.0]];[['C#4', 1.0], ['D4', 1.0], ['E4', 1.0]];[['A3', 2.0], ['A3', 1.0]];[['G3', 1.0], ['F3', 0.5], ['E3', 0.5], ['D3', 0.5], ['C#3', 0.5]];4;bach;bwv403
[['F4', 2.0], ['E4', 1.0]];[['E4', 0.5], ['C#4', 0.5], ['D4', 1.5], ['C#4', 0.5]];[['A3', 1.0], ['B-3', 0.5], ['A3', 0.5], ['G3', 0.5], ['A3', 0.5]];[['D3', 1.0], ['G2', 1.0], ['A2', 1.0]];5;bach;bwv403
[['D4', 2.0]];[['A3', 2.0]];[['F#3', 2.0]];[['D2', 2.0]];6;bach;bwv403
[['D4', 1.0]];[['A3', 1.0]];[['F#3', 1.0]];[['D3', 0.5], ['C3', 0.5]];7;bach;bwv403
[['G4', 2.0], ['G4', 1.0]];[['D4', 2.0], ['D4', 1.0]];[['G3', 0.5], ['A3', 0.5], ['B-3', 2.0]];[['B-2', 1.0], ['G2', 0.5], ['A2', 0.5], ['B-2', 0.5], ['C3', 0.5]];8;bach;bwv403
[['F#4', 2.0], ['F#4', 1.0]];[['D4', 1.0], ['E-4', 1.0], ['D4', 1.0]];[['A3', 0.5], ['B-3', 0.5], ['C4', 1.0], ['A3', 1.0]];[['D3', 1.0], ['A2', 0.5], ['B-2', 0.5], ['C3', 0.5], ['A2', 0.5]];9;bach;bwv403
[['G4', 2.0], ['G4', 1.0]];[['D4', 1.0], ['C4', 0.5], ['B-3', 0.5], ['C4', 1.0]];[['G3', 1.5], ['B-3', 0.5], ['A3', 0.5], ['G3', 0.5]];[['B-2', 1.0], ['E-3', 0.5], ['D3', 0.5], ['E-3', 1.0]];10;bach;bwv403
[['A4', 2.0], ['A4', 1.0]];[['F#3', 2.0], ['F#4', 1.0]];[['D4', 2.0], ['D4', 1.0]];[['D3', 2.0], ['D2', 1.0]];11;bach;bwv403
[['A4', 2.0], ['A4', 1.0]];[['F#4', 2.0], ['F#4', 1.0]];[['D4', 2.0], ['D4', 1.0]];[['D3', 0.5], ['E-3', 0.5], ['D3', 0.5], ['C3', 0.5], ['B-2', 0.5], ['A2', 0.5]];12;bach;bwv403
[['B-4', 2.0], ['B-4', 1.0]];[['G4', 2.0], ['G4', 1.0]];[['D4', 2.0], ['D4', 1.0]];[['G2', 0.5], ['F#2', 0.5], ['G2', 0.5], ['A2', 0.5], ['B-2', 0.5], ['C3', 0.5]];13;bach;bwv403
[['A4', 3.0]];[['G4', 1.0], ['F#4', 0.5], ['E4', 0.5], ['F#4', 1.0]];[['D4', 3.0]];[['D3', 3.0]];14;bach;bwv403
[['D5', 2.0], ['C5', 1.0]];[['F#4', 0.5], ['G4', 0.5], ['A4', 2.0]];[['A3', 1.0], ['D4', 2.0]];[['D3', 0.5], ['E3', 0.5], ['F#3', 0.5], ['E3', 0.5], ['F#3', 0.5], ['D3', 0.5]];15;bach;bwv403
[['B-4', 2.0], ['A4', 1.0]];[['A4', 1.0], ['G4', 1.0], ['D4', 1.0]];[['D4', 2.0], ['C4', 1.0]];[['G3', 0.5], ['F#3', 0.5], ['G3', 0.5], ['A3', 0.5], ['G3', 0.5], ['F3', 0.5]];16;bach;bwv403
[['G4', 1.0], ['A4', 1.0], ['B4', 1.0]];[['G4', 1.0], ['F4', 2.0]];[['C4', 1.0], ['C4', 1.0], ['D4', 1.0]];[['E-3', 0.5], ['D3', 0.5], ['E-3', 0.5], ['F3', 0.5], ['E-3', 0.5], ['D3', 0.5]];17;bach;bwv403
[['C5', 2.0], ['A4', 1.0]];[['G4', 2.0], ['F#4', 1.0]];[['E-4', 2.0], ['D4', 1.0]];[['C3', 2.0], ['D3', 1.0]];18;bach;bwv403
[['B-4', 2.0], ['A4', 1.0]];[['G4', 1.0], ['F4', 1.0], ['E-4', 1.0]];[['D4', 2.0], ['C4', 1.0]];[['G3', 0.5], ['G2', 0.5], ['A2', 0.5], ['B-2', 0.5], ['C3', 0.5], ['D3', 0.5]];19;bach;bwv403
[['G4', 2.0], ['F#4', 1.0]];[['E-4', 1.5], ['E-4', 0.5], ['D4', 1.0]];[['C4', 0.5], ['B-3', 0.5], ['A3', 1.5], ['C4', 0.5]];[['E-3', 0.5], ['D3', 0.5], ['C3', 1.0], ['D3', 1.0]];20;bach;bwv403
[['G4', 3.0]];[['D4', 3.0]];[['B3', 3.0]];[['G2', 3.0]];21;bach;bwv403
