soprano;alto;tenor;bass;measure;composer;corpus
[['D5', 1.0]];[['A4', 1.0]];[['F#4', 1.0]];[['D3', 1.0]];0;bach;bwv327
[['D5', 2.0], ['C#5', 1.0]];[['B4', 2.0], ['A4', 1.0]];[['F#4', 2.0], ['F#4', 1.0]];[['B2', 1.0], ['D3', 1.0], ['F#3', 1.0]];1;bach;bwv327
[['B4', 2.0], ['A4', 1.0]];[['G4', 2.0], ['F#4', 1.0]];[['D4', 2.0], ['D4', 1.0]];[['G3', 1.0], ['B3', 1.0], ['D4', 1.0]];2;bach;bwv327
[['D5', 1.0], ['E5', 2.0]];[['F#4', 1.0], ['B4', 1.0], ['A4', 1.0]];[['D4', 2.0], ['C#4', 1.0]];[['B3', 1.0], ['G3', 1.0], ['A3', 1.0]];3;bach;bwv327
[['F#5', 2.0], ['F#5', 1.0]];[['A4', 2.0], ['C#5', 1.0]];[['D4', 2.0], ['C#4', 1.0]];[['D3', 2.0], ['A#3', 1.0]];4;bach;bwv327
[['F#5', 2.0], ['F#5', 1.0]];[['B4', 2.0], ['B4', 1.0]];[['D4', 2.0], ['D4', 1.0]];[['B3', 2.0], ['A3', 1.0]];5;bach;bwv327
[['E5', 2.0], ['F#5', 1.0]];[['B4', 1.0], ['A4', 1.0], ['A4', 1.0]];[['D4', 1.0], ['C#4', 1.0], ['D4', 1.0]];[['G#3', 1.0], ['A3', 1.0], ['F#3', 1.0]];6;bach;bwv327
[['G5', 1.0], ['F#5', 2.0]];[['A4', 1.0], ['D5', 1.0], ['A4', 1.0]];[['E4', 1.0], ['A3', 1.0], ['D4', 1.0]];[['C#3', 1.0], ['D3', 1.0], ['F#3', 1.0]];7;bach;bwv327
[['E5', 2.0]];[['A4', 2.0]];[['C#4', 2.0]];[['A3', 2.0]];8;bach;bwv327
[['D5', 1.0]];[['B4', 1.0]];[['F#4', 1.0]];[['B3', 1.0]];9;bach;bwv327
[['E5', 2.0], ['F#5', 1.0]];[['A4', 2.0], ['A4', 1.0]];[['E4', 2.0], ['D4', 1.0]];[['C#4', 2.0], ['D4', 1.0]];10;bach;bwv327
[['E5', 2.0], ['D5', 1.0]];[['B4', 1.0], ['A4', 0.5], ['G4', 0.5], ['F#4', 1.0]];[['D4', 1.0], ['C#4', 1.0], ['D4', 1.0]];[['G3', 1.0], ['A3', 1.0], ['B3', 1.0]];11;bach;bwv327
[['B4', 1.0], ['C#5', 2.0]];[['B4', 1.0], ['B4', 1.0], ['A#4', 1.0]];[['D4', 1.0], ['G4', 1.0], ['F#4', 1.0]];[['G3', 1.0], ['E3', 1.0], ['F#3', 1.0]];12;bach;bwv327
[['D5', 2.0], ['A5', 1.0]];[['B4', 2.0], ['A4', 1.0]];[['F#4', 2.0], ['E4', 1.0]];[['B2', 2.0], ['C#4', 1.0]];13;bach;bwv327
[['F#5', 2.0], ['D5', 1.0]];[['A4', 2.0], ['B4', 1.0]];[['F#4', 2.0], ['F#4', 1.0]];[['D4', 1.0], ['C#4', 1.0], ['B3', 1.0]];14;bach;bwv327
[['E5', 2.0], ['G5', 1.0]];[['A4', 2.0], ['A4', 1.0]];[['E4', 2.0], ['C#4', 1.0]];[['C#4', 1.0], ['B3', 1.0], ['A3', 1.0]];15;bach;bwv327
[['F#5', 1.0], ['E5', 2.0]];[['A4', 1.0], ['G4', 2.0]];[['A3', 1.0], ['B3', 1.0], ['C#4', 1.0]];[['D4', 1.0], ['G3', 1.0], ['A3', 1.0]];16;bach;bwv327
[['D5', 2.0]];[['F#4', 2.0]];[['A3', 2.0]];[['D3', 2.0]];17;bach;bwv327
