soprano;alto;tenor;bass;measure;composer;corpus
[['C5', 1.0]];[['G4', 1.0]];[['E4', 1.0]];[['C4', 0.5], ['B3', 0.5]];0;bach;bwv389
[['C5', 1.0], ['B4', 1.0], ['A4', 1.0], ['G4', 1.0]];[['A4', 1.0], ['G4', 1.0], ['G4', 0.5], ['F4', 0.5], ['E4', 0.5], ['F4', 0.5]];[['E4', 1.0], ['E4', 0.5], ['D4', 0.5], ['C4', 1.0], ['C4', 1.0]];[['A3', 1.0], ['E3', 1.0], ['F3', 1.0], ['C3', 0.5], ['D3', 0.5]];1;bach;bwv389
[['C5', 1.0], ['D5', 1.0], ['E5', 1.0], ['E5', 1.0]];[['G4', 1.0], ['A4', 0.5], ['G4', 0.5], ['G4', 1.0], ['G4', 1.0]];[['C4', 1.5], ['B3', 0.5], ['C4', 1.0], ['C4', 0.5], ['D4', 0.5]];[['E3', 1.0], ['F3', 0.5], ['G3', 0.5], ['C3', 1.0], ['C3', 1.0]];2;bach;bwv389
[['E5', 0.5], ['D5', 0.5], ['E5', 1.0], ['E5', 1.0], ['D5', 1.0]];[['G4', 0.5], ['A4', 0.5], ['B4', 1.0], ['A4', 1.5], ['G4', 0.5]];[['E4', 0.5], ['F4', 0.5], ['E4', 0.5], ['D4', 0.5], ['C4', 1.5], ['B3', 0.5]];[['C4', 1.0], ['G#3', 1.0], ['A3', 0.5], ['G3', 0.5], ['F3', 0.5], ['G3', 0.5]];3;bach;bwv389
[['C5', 0.5], ['D5', 0.5], ['D5', 1.0], ['C5', 1.0]];[['G4', 0.5], ['A4', 0.5], ['G4', 0.5], ['F4', 0.5], ['E4', 1.0]];[['C4', 1.0], ['B3', 1.0], ['G3', 1.0]];[['E3', 0.5], ['F3', 0.5], ['G3', 1.0], ['C3', 1.0]];4;bach;bwv389
[['C5', 1.0]];[['E4', 1.0]];[['G3', 1.0]];[['C3', 1.0]];5;bach;bwv389
[['C5', 0.5], ['D5', 0.5], ['E5', 1.0], ['D5', 1.0], ['E5', 1.0]];[['F4', 1.0], ['C5', 1.0], ['G4', 0.5], ['F4', 0.5], ['E4', 1.0]];[['A3', 1.0], ['G3', 0.5], ['A3', 0.5], ['B3', 1.0], ['B3', 1.0]];[['F3', 1.0], ['E3', 0.5], ['F3', 0.5], ['G3', 1.0], ['G#3', 1.0]];6;bach;bwv389
[['C5', 1.0], ['B4', 1.0], ['A4', 1.0], ['A4', 1.0]];[['E4', 2.0], ['E4', 1.0], ['E4', 1.0]];[['B3', 0.5], ['A3', 1.0], ['G#3', 0.5], ['C4', 1.0], ['C4', 0.5], ['B3', 0.5]];[['A3', 1.0], ['E3', 1.0], ['A2', 1.0], ['A3', 0.5], ['G3', 0.5]];7;bach;bwv389
[['D5', 0.5], ['C5', 0.5], ['B4', 1.0], ['C5', 0.5], ['B4', 0.5], ['A4', 1.0]];[['D4', 1.0], ['D4', 1.0], ['G4', 0.5], ['E4', 0.5], ['F#4', 1.0]];[['A3', 1.0], ['G3', 1.0], ['G3', 1.0], ['D4', 0.5], ['C4', 0.5]];[['F#3', 1.0], ['G3', 0.5], ['F#3', 0.5], ['E3', 0.5], ['C3', 0.5], ['D3', 1.0]];8;bach;bwv389
[['G4', 1.0], ['G4', 1.0], ['C5', 1.0], ['C5', 1.0]];[['D4', 1.0], ['D4', 1.0], ['G4', 0.5], ['F4', 0.5], ['E4', 1.0]];[['B3', 1.0], ['B3', 0.5], ['A3', 0.5], ['G3', 1.0], ['C4', 1.0]];[['G2', 1.0], ['G3', 0.5], ['F3', 0.5], ['E3', 1.0], ['A3', 0.5], ['G3', 0.5]];9;bach;bwv389
[['D5', 1.0], ['D5', 1.0], ['E5', 0.5], ['D5', 0.5], ['E5', 1.0]];[['A4', 0.5], ['F4', 0.5], ['G4', 1.0], ['G4', 0.5], ['F4', 0.5], ['G4', 1.0]];[['C4', 1.0], ['B3', 1.0], ['C4', 1.0], ['B-3', 1.0]];[['F3', 0.5], ['D3', 0.5], ['G3', 1.0], ['C3', 1.5], ['D3', 0.25], ['E3', 0.25]];10;bach;bwv389
[['C5', 1.0], ['C5', 1.0], ['F5', 1.0], ['F5', 1.0]];[['F4', 1.0], ['G4', 1.0], ['F4', 0.5], ['G4', 0.5], ['A4', 1.0]];[['A3', 1.0], ['C4', 1.0], ['D4', 0.5], ['E4', 0.5], ['F4', 1.0]];[['F3', 1.0], ['E3', 1.0], ['D3', 1.0], ['D4', 1.0]];11;bach;bwv389
[['E5', 0.5], ['D5', 0.5], ['E5', 1.0], ['D5', 1.0], ['D5', 1.0]];[['B-4', 1.0], ['E4', 1.0], ['F4', 1.0], ['G4', 1.0]];[['G4', 1.0], ['C#4', 1.0], ['A3', 1.0], ['B3', 1.0]];[['G3', 0.5], ['B-3', 0.5], ['A3', 1.0], ['D3', 1.0], ['G3', 1.0]];12;bach;bwv389
[['E5', 1.0], ['E5', 1.0], ['F5', 1.0], ['F5', 1.0]];[['G4', 1.0], ['A4', 1.0], ['A4', 1.0], ['B-4', 1.0]];[['C4', 1.0], ['C4', 1.0], ['D4', 1.0], ['D4', 1.0]];[['C4', 0.5], ['B3', 0.5], ['A3', 0.5], ['G3', 0.5], ['F3', 0.5], ['E3', 0.5], ['D3', 1.0]];13;bach;bwv389
[['G5', 0.5], ['F5', 0.25], ['E5', 0.25], ['F5', 0.5], ['G5', 0.5], ['C5', 1.0], ['E5', 1.0]];[['B-4', 1.0], ['A4', 0.5], ['G4', 0.5], ['F4', 1.0], ['G4', 1.0]];[['E4', 0.5], ['D4', 0.5], ['C4', 0.5], ['B-3', 0.5], ['A3', 1.0], ['C4', 0.5], ['B3', 0.5]];[['C3', 1.0], ['D3', 0.5], ['E3', 0.5], ['F3', 1.0], ['C4', 1.0]];14;bach;bwv389
[['D5', 0.5], ['C5', 0.5], ['B4', 1.0], ['C5', 0.5], ['B4', 0.5], ['A4', 1.0]];[['A4', 1.0], ['G4', 1.0], ['G4', 0.5], ['E4', 0.5], ['F#4', 1.0]];[['A3', 1.0], ['D4', 1.0], ['G3', 1.0], ['D4', 0.5], ['C4', 0.5]];[['F#3', 1.0], ['G3', 1.0], ['E3', 0.5], ['C3', 0.5], ['D3', 1.0]];15;bach;bwv389
[['G4', 1.0], ['G4', 1.0], ['C5', 1.0], ['B4', 1.0]];[['D4', 1.0], ['D4', 1.0], ['A4', 1.0], ['D4', 0.5], ['E4', 0.5]];[['B3', 1.0], ['B3', 1.0], ['E3', 0.5], ['F#3', 0.5], ['G3', 1.0]];[['G2', 1.0], ['G2', 1.0], ['A2', 1.0], ['B2', 0.5], ['C3', 0.5]];16;bach;bwv389
[['A4', 1.0], ['G4', 1.0], ['D5', 1.0], ['E5', 1.0]];[['F4', 1.0], ['G4', 1.0], ['A4', 1.5], ['B4', 0.25], ['C5', 0.25]];[['D4', 1.0], ['D4', 0.5], ['C4', 0.5], ['C4', 0.5], ['B3', 0.5], ['C4', 1.0]];[['D3', 1.0], ['E3', 1.0], ['F3', 1.0], ['F#3', 1.0]];17;bach;bwv389
[['D5', 1.0], ['E5', 1.0], ['F5', 1.0], ['E5', 1.0]];[['G4', 1.0], ['B4', 1.0], ['A4', 1.0], ['G4', 0.5], ['A4', 0.5]];[['B3', 1.0], ['E4', 0.5], ['D4', 0.5], ['C4', 0.5], ['D4', 0.5], ['E4', 0.5], ['F4', 0.5]];[['G3', 1.0], ['G#3', 1.0], ['A3', 0.5], ['B3', 0.5], ['C4', 1.0]];18;bach;bwv389
[['D5', 1.0], ['C5', 0.5], ['D5', 0.5], ['E5', 1.0], ['D5', 1.0]];[['B4', 1.0], ['C5', 2.0], ['B4', 1.0]];[['G4', 0.5], ['F4', 0.5], ['E4', 0.5], ['F4', 0.5], ['G4', 1.5], ['F4', 0.5]];[['F3', 0.5], ['G3', 0.5], ['A3', 1.0], ['G3', 0.5], ['F3', 0.5], ['G3', 1.0]];19;bach;bwv389
[['C5', 3.0]];[['G4', 3.0]];[['E4', 3.0]];[['C3', 3.0]];20;bach;bwv389
