soprano;alto;tenor;bass;measure;composer;corpus
[['E4', 1.0]];[['B3', 1.0]];[['G3', 1.0]];[['E2', 1.0]];0;bach;bwv328
[['G4', 1.0], ['A4', 1.0], ['C5', 1.0], ['A4', 1.0]];[['E4', 1.0], ['F4', 1.5], ['E4', 0.5], ['D4', 1.0]];[['B3', 1.0], ['D4', 1.0], ['G3', 1.5], ['F3', 0.5]];[['E3', 1.0], ['D3', 1.0], ['C3', 1.0], ['D3', 1.0]];1;bach;bwv328
[['A4', 2.0], ('P', 1.0), ['C5', 1.0]];[['C4', 2.0], ('P', 1.0), ['E4', 0.5], ['F#4', 0.5]];[['E3', 2.0], ('P', 1.0), ['C4', 0.5], ['D4', 0.5]];[['A2', 2.0], ('P', 1.0), ['A3', 1.0]];2;bach;bwv328
[['C5', 1.0], ['B4', 1.0], ['A4', 1.0], ['A4', 1.0]];[['G4', 0.5], ['A4', 1.0], ['G4', 1.0], ['F#4', 0.25], ['E4', 0.25], ['F#4', 1.0]];[['E4', 0.5], ['D4', 0.5], ['D4', 1.0], ['E4', 0.25], ['D4', 0.25], ['C4', 1.0], ['D4', 0.25], ['C4', 0.25]];[['E3', 0.5], ['F#3', 0.5], ['G3', 1.0], ['C3', 1.0], ['D3', 1.0]];3;bach;bwv328
[['G4', 3.0]];[['D4', 3.0]];[['B3', 3.0]];[['G2', 3.0]];4;bach;bwv328
[['C5', 1.0]];[['G4', 1.0]];[['E4', 1.0]];[['E3', 1.0]];5;bach;bwv328
[['C5', 1.0], ['C5', 1.0], ['B4', 1.0], ['A4', 1.0]];[['G4', 0.5], ['F#4', 0.25], ['E4', 0.25], ['F#4', 0.5], ['A4', 1.0], ['G4', 0.25], ['F#4', 0.25], ['E4', 0.5], ['D4', 0.5]];[['E4', 0.5], ['D4', 0.25], ['C4', 0.25], ['D4', 2.0], ['C4', 0.5], ['D4', 0.25], ['C4', 0.25]];[['A3', 1.0], ['D3', 0.5], ['E3', 0.25], ['F#3', 0.25], ['G3', 1.5], ['F#3', 0.5]];6;bach;bwv328
[['B4', 1.0], ['A4', 1.0], ['A4', 1.0], ['A4', 1.0]];[['D4', 0.5], ['G4', 1.0], ['F#4', 0.25], ['E4', 0.25], ['F#4', 1.0], ['E4', 0.5], ['G4', 0.5]];[['B3', 0.5], ['E4', 0.25], ['D4', 0.25], ['C#4', 1.0], ['D4', 1.0], ['E4', 1.0]];[['G3', 0.5], ['E3', 0.5], ['A3', 1.0], ['D3', 1.0], ['C#3', 1.0]];7;bach;bwv328
[['A4', 1.0], ['G4', 1.0], ['A4', 1.0], ['B4', 1.0]];[['G4', 0.5], ['F4', 1.0], ['E4', 0.25], ['D4', 0.25], ['C4', 1.0], ['D4', 0.25], ['E4', 0.25], ['F4', 0.5]];[['D4', 1.5], ['C4', 0.25], ['B3', 0.25], ['A3', 0.5], ['G3', 0.5], ['F3', 1.0]];[['D3', 1.0], ['E3', 1.0], ['F3', 0.5], ['E3', 0.5], ['D3', 1.0]];8;bach;bwv328
[['C5', 1.0], ['A4', 1.0], ['G4', 1.0]];[['E4', 0.25], ['F#4', 0.25], ['G4', 1.0], ['F#4', 0.5], ['D4', 1.0]];[['G3', 0.5], ['E4', 0.5], ['D4', 0.75], ['C4', 0.25], ['B3', 1.0]];[['C3', 1.0], ['D3', 1.0], ['G2', 1.0]];9;bach;bwv328
[['E4', 1.0]];[['C4', 1.0]];[['G3', 1.0]];[['C3', 1.0]];10;bach;bwv328
[['G4', 1.0], ['A4', 1.0], ['B4', 1.0], ['B4', 1.0]];[['D4', 1.0], ['E4', 0.5], ['D4', 0.25], ['C4', 0.25], ['F4', 0.25], ['E4', 0.25], ['D4', 1.0], ['E4', 0.25], ['D4', 0.25]];[['G3', 0.5], ['A3', 0.25], ['B3', 0.25], ['C4', 0.5], ['A3', 1.0], ['G#3', 0.25], ['F#3', 0.25], ['G#3', 1.0]];[['B2', 1.0], ['A2', 0.5], ['F3', 0.5], ['D3', 0.5], ['B2', 0.5], ['E3', 1.0]];11;bach;bwv328
[['A4', 3.0]];[['C4', 3.0]];[['E3', 3.0]];[['A2', 3.0]];12;bach;bwv328
[['B4', 1.0]];[['G4', 0.5], ['A4', 0.5]];[['E4', 0.5], ['D#4', 0.5]];[['E3', 0.5], ['F#3', 0.5]];13;bach;bwv328
[['B4', 1.0], ['B4', 0.5], ['C5', 0.5], ['D5', 1.0], ['A4', 1.0]];[['G4', 1.0], ['G4', 1.0], ['G4', 1.5], ['F4', 0.25], ['E4', 0.25]];[['E4', 1.0], ['E4', 1.0], ['D4', 1.0], ['E4', 0.5], ['A3', 0.5]];[['G3', 0.5], ['F#3', 0.5], ['E3', 1.0], ['B2', 1.0], ['C#3', 1.0]];14;bach;bwv328
[['A4', 1.0], ['G4', 1.0], ['A4', 1.0], ['B4', 1.0]];[['F4', 1.5], ['E4', 0.25], ['D4', 0.25], ['C4', 0.5], ['D4', 0.25], ['E4', 0.25], ['F4', 1.0]];[['A3', 0.5], ['D4', 0.25], ['C4', 0.25], ['B3', 0.5], ['C4', 0.25], ['B3', 0.25], ['A3', 0.5], ['B3', 0.25], ['C4', 0.25], ['D4', 1.0]];[['D3', 1.0], ['G3', 1.0], ['F3', 0.5], ['E3', 0.5], ['D3', 1.0]];15;bach;bwv328
[['C5', 1.0], ['A4', 1.0], ['G4', 1.0]];[['E4', 0.25], ['F#4', 0.25], ['G4', 1.0], ['F#4', 0.5], ['D4', 1.0]];[['G3', 0.5], ['E4', 0.5], ['D4', 0.75], ['C4', 0.25], ['B3', 1.0]];[['C3', 1.0], ['D3', 1.0], ['G2', 1.0]];16;bach;bwv328
[['C5', 1.0]];[['G4', 0.5], ['F4', 0.5]];[['C4', 1.0]];[['E3', 0.5], ['D3', 0.5]];17;bach;bwv328
[['C5', 1.0], ['C5', 1.0], ['B4', 1.0], ['A4', 1.0]];[['E4', 0.5], ['F#4', 0.5], ['G4', 0.5], ['A4', 1.0], ['G4', 1.0], ['F#4', 0.5]];[['G3', 1.5], ['D4', 0.5], ['D4', 1.0], ['D4', 1.0]];[['C3', 0.5], ['D3', 0.5], ['E3', 0.5], ['F#3', 0.5], ['G3', 1.0], ['D3', 1.0]];18;bach;bwv328
[['B4', 1.0], ['A4', 1.0], ['A4', 1.0], ['A4', 1.0]];[['G4', 0.5], ['F#4', 0.5], ['E4', 1.0], ['F#4', 1.0], ['D4', 1.0]];[['D4', 1.5], ['C#4', 0.5], ['D4', 1.0], ['F3', 0.5], ['G3', 0.5]];[['G2', 1.0], ['A2', 1.0], ['D2', 1.0], ['D3', 0.5], ['E3', 0.5]];19;bach;bwv328
