soprano;alto;tenor;bass;measure;composer;corpus
[['A4', 1.0], ['A4', 1.0], ['A4', 1.0], ['A4', 1.0]];[['F#4', 1.0], ['G4', 1.0], ['F#4', 0.5], ['G4', 0.5], ['A4', 1.0]];[['D4', 1.0], ['E4', 1.0], ['E4', 1.0], ['D4', 1.0]];[['D3', 1.5], ['C#3', 0.5], ['D3', 0.5], ['E3', 0.5], ['F#3', 0.5], ['D3', 0.5]];0;bach;bwv407
[['B4', 2.0], ['A4', 2.0]];[['A4', 0.5], ['G4', 0.25], ['F#4', 0.25], ['G4', 2.0], ['F#4', 1.0]];[['D4', 2.0], ['D4', 2.0]];[['G3', 1.0], ['G2', 1.0], ['D3', 2.0]];1;bach;bwv407
[['G4', 1.0], ['F#4', 1.0], ['E4', 1.0], ['E4', 1.0]];[['E4', 1.5], ['D4', 1.0], ['C#4', 0.25], ['B3', 0.25], ['C#4', 1.0]];[['D4', 0.5], ['C#4', 0.25], ['B3', 0.25], ['A3', 1.0], ['B3', 1.0], ['A3', 0.5], ['G3', 0.5]];[['E3', 1.0], ['F#3', 1.0], ['G3', 1.0], ['A3', 0.5], ['A2', 0.5]];2;bach;bwv407
[['D4', 4.0]];[['A3', 4.0]];[['F#3', 4.0]];[['D3', 4.0]];3;bach;bwv407
[['A4', 1.0], ['A4', 1.0], ['A4', 1.0], ['A4', 1.0]];[['D4', 1.0], ['C#4', 0.5], ['D4', 0.5], ['E4', 0.5], ['C#4', 0.5], ['D4', 0.5], ['E4', 0.5]];[['F#3', 1.0], ['E3', 1.0], ['A3', 0.5], ['G3', 0.5], ['F#3', 1.0]];[['D3', 1.0], ['A2', 0.5], ['B2', 0.5], ['C#3', 0.5], ['A2', 0.5], ['D3', 0.5], ['C#3', 0.5]];4;bach;bwv407
[['B4', 2.0], ['G4', 2.0]];[['F#4', 0.5], ['G4', 0.5], ['F#4', 1.0], ['E4', 2.0]];[['F#3', 0.5], ['E3', 0.5], ['B3', 1.0], ['B3', 2.0]];[['D#3', 0.5], ['E3', 1.0], ['D#3', 0.5], ['E3', 2.0]];5;bach;bwv407
[['B4', 1.0], ['B4', 1.0], ['C5', 1.0], ['B4', 1.0]];[['G4', 1.0], ['G#4', 1.0], ['A4', 1.5], ['G#4', 0.5]];[['E4', 1.0], ['E4', 1.0], ['E4', 0.5], ['A3', 0.5], ['F4', 0.5], ['E4', 0.5]];[['E3', 0.5], ['D3', 0.5], ['C3', 0.5], ['B2', 0.5], ['A2', 0.5], ['F2', 0.5], ['D2', 0.5], ['E2', 0.5]];6;bach;bwv407
[['A4', 4.0]];[['E4', 4.0]];[['C#4', 4.0]];[['A2', 4.0]];7;bach;bwv407
[['A4', 1.0], ['A4', 1.0], ['A4', 1.0], ['A4', 1.0]];[['F#4', 1.0], ['F#4', 0.5], ['E4', 0.5], ['F#4', 0.5], ['G4', 0.5], ['A4', 1.0]];[['D4', 1.0], ['D4', 0.5], ['C#4', 0.5], ['D4', 0.5], ['E4', 0.5], ['F#4', 0.5], ['E4', 0.5]];[['D3', 0.5], ['E3', 0.5], ['F#3', 0.5], ['G3', 0.5], ['F#3', 0.5], ['E3', 0.5], ['D3', 0.5], ['C3', 0.5]];8;bach;bwv407
[['D5', 2.0], ['A4', 1.0], ['A4', 1.0]];[['A4', 1.0], ['G4', 1.0], ['F#4', 1.0], ['F#4', 1.0]];[['D4', 0.5], ['C4', 0.5], ['D4', 1.0], ['D4', 1.0], ['D4', 0.5], ['C4', 0.5]];[['B2', 0.5], ['A2', 0.5], ['B2', 0.5], ['C#3', 0.5], ['D3', 1.0], ['D3', 1.0]];9;bach;bwv407
[['B4', 1.0], ['B4', 1.0], ['A4', 1.0], ['A4', 1.0]];[['E4', 0.5], ['D#4', 0.5], ['E4', 1.0], ['E4', 1.0], ['D4', 0.5], ['C4', 0.5]];[['B3', 0.5], ['A3', 0.5], ['G3', 1.5], ['F#3', 0.25], ['E3', 0.25], ['F#3', 1.0]];[['G3', 0.5], ['F#3', 0.5], ['E3', 0.5], ['D3', 0.5], ['C3', 0.5], ['C#3', 0.5], ['D3', 0.5], ['D#3', 0.5]];10;bach;bwv407
[['G4', 4.0]];[['B3', 4.0]];[['G3', 4.0]];[['E3', 4.0]];11;bach;bwv407
[['A4', 1.0], ['A4', 1.0], ['A4', 1.0], ['A4', 1.0]];[['E4', 0.5], ['C#4', 0.5], ['D4', 0.5], ['E4', 0.5], ['F#4', 1.0], ['F#4', 1.0]];[['E3', 0.5], ['G3', 0.5], ['F#3', 0.5], ['E3', 0.5], ['D3', 0.5], ['A3', 0.5], ['D4', 1.0]];[['C#3', 0.5], ['A2', 0.5], ['B2', 0.5], ['C#3', 0.5], ['D3', 0.5], ['E3', 0.5], ['F#3', 0.5], ['G3', 0.5]];12;bach;bwv407
[['A4', 2.0], ['F#4', 2.0]];[['E4', 0.5], ['G4', 0.5], ['F#4', 0.5], ['E4', 0.5], ['E4', 0.5], ['D#4', 0.25], ['C#4', 0.25], ['D#4', 1.0]];[['D4', 0.5], ['C#4', 0.5], ['C4', 1.0], ['B3', 2.0]];[['A3', 1.0], ['A2', 1.0], ['B2', 2.0]];13;bach;bwv407
[['G4', 1.0], ['F#4', 1.0], ['E4', 1.5], ['D4', 0.5]];[['E4', 1.5], ['D4', 0.5], ['D4', 0.5], ['C#4', 0.25], ['B3', 0.25], ['C#4', 1.0]];[['B3', 1.0], ['B3', 1.0], ['B3', 0.5], ['G3', 0.5], ['E3', 0.5], ['A3', 0.5]];[['E2', 0.5], ['G2', 0.5], ['B2', 0.5], ['A2', 0.5], ['G2', 0.5], ['E2', 0.5], ['A2', 1.0]];14;bach;bwv407
[['D4', 4.0]];[['A3', 4.0]];[['F#3', 4.0]];[['D2', 4.0]];15;bach;bwv407
[['A4', 2.0], ['B4', 2.0]];[['F#4', 2.0], ['F4', 1.0], ['E4', 1.0]];[['A3', 1.0], ['D4', 2.0], ['C4', 0.5], ['B3', 0.5]];[['D3', 2.0], ['G#2', 2.0]];16;bach;bwv407
