soprano;alto;tenor;bass;measure;composer;corpus
[['G4', 1.5], ['C5', 0.5], ['B4', 1.0], ['C5', 1.0]];[['E-4', 1.0], ['G4', 1.0], ['F4', 1.0], ['G4', 1.0]];[['C4', 1.0], ['C4', 1.0], ['D4', 1.0], ['E-4', 1.0]];[['C3', 1.0], ['E-3', 1.0], ['D3', 1.0], ['C3', 1.0]];0;bach;bwv357
[['D5', 1.0], ['E-5', 0.5], ['D5', 0.5], ['D5', 2.0]];[['G4', 1.0], ['G4', 1.0], ['G4', 2.0]];[['D4', 1.0], ['C4', 1.0], ['C4', 1.0], ['B3', 1.0]];[['B2', 1.0], ['C3', 1.0], ['G2', 2.0]];1;bach;bwv357
[['E-5', 1.0], ['C5', 1.0], ['F5', 1.0], ['E-5', 1.0]];[['G4', 1.0], ['G4', 1.0], ['F4', 0.5], ['G4', 0.5], ['A-4', 1.0]];[['C4', 1.0], ['E-4', 0.5], ['D4', 0.5], ['C4', 1.0], ['C4', 1.0]];[['C3', 1.0], ['C4', 0.5], ['B-3', 0.5], ['A-3', 1.5], ['G3', 0.5]];2;bach;bwv357
[['D5', 1.0], ['D5', 0.75], ['E-5', 0.25], ['C5', 1.0], ['C5', 1.0]];[['A-4', 0.5], ['D4', 0.5], ['G4', 0.5], ['F4', 0.5], ['E-4', 1.0], ['E-4', 1.0]];[['C4', 1.0], ['B3', 1.0], ['G3', 1.0], ['G3', 1.0]];[['F3', 1.0], ['G3', 1.0], ['C3', 2.0]];3;bach;bwv357
[['G4', 1.0], ['G4', 1.0], ['C5', 1.0], ['B-4', 1.0]];[['E-4', 0.5], ['F4', 0.5], ['G4', 1.0], ['C4', 0.5], ['D4', 0.5], ['E-4', 1.0]];[['C4', 1.0], ['D4', 1.0], ['E-4', 1.0], ['B-3', 1.0]];[['C4', 1.0], ['B-3', 1.0], ['A-3', 1.0], ['G3', 0.5], ['F3', 0.5]];4;bach;bwv357
[['A-4', 1.0], ['G4', 0.5], ['F4', 0.5], ['F4', 2.0]];[['F4', 1.0], ['E-4', 1.0], ['D4', 2.0]];[['B-3', 1.0], ['B-3', 1.0], ['B-3', 2.0]];[['E-3', 0.5], ['D3', 0.5], ['E-3', 1.0], ['B-2', 2.0]];5;bach;bwv357
[['B-4', 1.0], ['G4', 1.0], ['C5', 0.5], ['D5', 0.5], ['E-5', 1.0]];[['F4', 1.5], ['E-4', 0.5], ['E-4', 0.5], ['F4', 0.5], ['G4', 0.5], ['F4', 0.5]];[['B-3', 1.0], ['B-3', 1.0], ['C4', 0.5], ['B-3', 1.0], ['C4', 0.5]];[['D3', 0.5], ['B-2', 0.5], ['E-3', 1.0], ['A-2', 1.0], ['G2', 0.5], ['A-2', 0.5]];6;bach;bwv357
[['G4', 1.0], ['F4', 0.5], ['E-4', 0.5], ['E-4', 1.0], ['E-4', 1.0]];[['E-4', 1.0], ['D4', 1.0], ['B-3', 1.0], ['B-3', 1.0]];[['B-3', 1.0], ['B-3', 0.75], ['A-3', 0.25], ['G3', 1.0], ['G3', 1.0]];[['B-2', 0.5], ['A-2', 0.5], ['B-2', 1.0], ['E-2', 2.0]];7;bach;bwv357
[['G4', 1.5], ['A4', 0.5], ['B4', 1.0], ['B4', 1.0]];[['E-4', 1.0], ['E-4', 1.0], ['F4', 1.0], ['G4', 1.0]];[['B-3', 1.0], ['C4', 0.5], ['E-4', 0.5], ['D4', 1.0], ['D4', 1.0]];[['E-3', 0.5], ['D3', 0.5], ['E-3', 0.5], ['C3', 0.5], ['D3', 0.5], ['A-3', 0.5], ['G3', 0.5], ['F3', 0.5]];8;bach;bwv357
[['C5', 1.0], ['D5', 1.0], ['B4', 1.0], ['B4', 1.0]];[['G4', 1.0], ['A-4', 1.0], ['G4', 1.0], ['G4', 1.0]];[['E-4', 1.0], ['F4', 1.0], ['D4', 1.0], ['D4', 1.0]];[['E-3', 0.5], ['C3', 0.5], ['F2', 0.5], ['F3', 0.5], ['G3', 0.5], ['G2', 0.5], ['G3', 0.5], ['F3', 0.5]];9;bach;bwv357
