soprano;alto;tenor;bass;measure;composer;corpus
[['F5', 1.0], ['F5', 1.0], ['F5', 1.0], ['F5', 1.0]];[['A4', 1.0], ['A4', 1.0], ['B-4', 1.0], ['C5', 1.0]];[['C4', 1.0], ['C4', 1.0], ['D-4', 1.0], ['C4', 0.5], ['D-4', 0.5]];[['F3', 1.0], ['F3', 1.0], ['B-3', 1.0], ['A-3', 1.0]];0;bach;bwv245.37
[['E-5', 1.0], ['D-5', 1.0], ['C5', 2.0]];[['B-4', 1.0], ['B-4', 1.0], ['A4', 2.0]];[['E-4', 0.5], ['F4', 0.5], ['G-4', 1.0], ['C4', 2.0]];[['G-3', 1.0], ['F3', 0.5], ['E-3', 0.5], ['F3', 2.0]];1;bach;bwv245.37
[['D-5', 1.0], ['E-5', 1.0], ['F5', 1.0], ['F5', 1.0]];[['F4', 1.0], ['G-4', 1.0], ['A-4', 1.0], ['A-4', 1.0]];[['B-3', 1.0], ['B-3', 1.0], ['C-4', 1.0], ['B-3', 1.0]];[['B-3', 1.0], ['G-3', 1.0], ['D3', 1.0], ['D3', 1.0]];2;bach;bwv245.37
[['E-5', 1.0], ['D-5', 1.0], ['C5', 2.0]];[['G-4', 1.0], ['F4', 1.0], ['F4', 2.0]];[['B-3', 2.0], ['A3', 2.0]];[['E-3', 1.0], ['B-2', 1.0], ['F3', 2.0]];3;bach;bwv245.37
[['B-4', 1.0], ['C5', 1.0], ['D-5', 1.0], ['B-4', 1.0]];[['F4', 1.0], ['F4', 1.0], ['F4', 1.0], ['G-4', 1.0]];[['D-4', 1.0], ['C4', 1.0], ['B-3', 0.5], ['C4', 0.5], ['D-4', 0.5], ['E-4', 0.5]];[['B-3', 1.0], ['A3', 1.0], ['B-3', 1.0], ['G-3', 1.0]];4;bach;bwv245.37
[['B-4', 0.5], ['A-4', 0.5], ['G-4', 1.0], ['F4', 2.0]];[['F4', 1.0], ['E-4', 1.0], ['D4', 2.0]];[['F4', 0.5], ['B-3', 0.5], ['B-3', 1.0], ['B-3', 2.0]];[['D3', 1.0], ['E-3', 1.0], ['B-2', 2.0]];5;bach;bwv245.37
[['G-4', 1.0], ['A-4', 1.0], ['B-4', 1.0], ['B-4', 1.0]];[['E-4', 1.0], ['E-4', 1.0], ['F-4', 1.0], ['F-4', 1.0]];[['B-3', 1.0], ['C-4', 1.0], ['D-4', 1.0], ['D-4', 1.0]];[['E-3', 1.0], ['C-3', 1.0], ['G2', 1.0], ['G2', 1.0]];6;bach;bwv245.37
[['A-4', 1.0], ['G-4', 1.0], ['F4', 2.0]];[['E-4', 2.0], ['D4', 2.0]];[['C-4', 0.5], ['D-4', 0.5], ['E-4', 1.0], ['B-3', 2.0]];[['A-2', 1.0], ['A2', 1.0], ['B-2', 2.0]];7;bach;bwv245.37
[['B-4', 1.0], ['A4', 1.0], ['B-4', 1.0], ['C5', 1.0]];[['F4', 1.0], ['E-4', 1.0], ['F4', 1.0], ['G-4', 1.0]];[['D-4', 1.0], ['C4', 1.0], ['B-3', 1.0], ['B-3', 1.0]];[['B-2', 1.0], ['C3', 1.0], ['D-3', 1.0], ['E-3', 1.0]];8;bach;bwv245.37
[['D-5', 1.0], ['C5', 0.5], ['B-4', 0.5], ['B-4', 2.0]];[['F4', 1.0], ['F4', 1.0], ['G-4', 2.0]];[['B-3', 0.5], ['A-3', 0.5], ['D-4', 1.0], ['D-4', 2.0]];[['F3', 1.0], ['D-3', 1.0], ['G-3', 2.0]];9;bach;bwv245.37
[['D-5', 1.0], ['E-5', 1.0], ['F5', 1.0], ['F5', 1.0]];[['A-4', 1.0], ['A-4', 1.0], ['A-4', 1.0], ['B-4', 1.0]];[['F4', 1.0], ['C4', 1.0], ['D-4', 1.0], ['D-4', 1.0]];[['F3', 1.0], ['A-3', 1.0], ['D-4', 0.5], ['C4', 0.5], ['B-3', 0.5], ['A-3', 0.5]];10;bach;bwv245.37
[['E-5', 1.0], ['D-5', 0.5], ['C5', 0.5], ['C5', 2.0]];[['B-4', 2.0], ['A4', 2.0]];[['E-4', 0.5], ['F4', 0.5], ['G-4', 1.0], ['F4', 2.0]];[['G-3', 1.0], ['F3', 0.5], ['E-3', 0.5], ['F3', 2.0]];11;bach;bwv245.37
[['B-4', 1.0], ['C5', 1.0], ['D-5', 0.5], ['C5', 0.5], ['B-4', 1.0]];[['F4', 1.0], ['F4', 1.0], ['F4', 1.0], ['G-4', 1.0]];[['B-3', 1.0], ['A3', 1.0], ['B-3', 0.5], ['C4', 0.5], ['D-4', 0.5], ['E-4', 0.5]];[['D-3', 1.0], ['F3', 1.0], ['B-3', 0.5], ['A-3', 0.5], ['G-3', 1.0]];12;bach;bwv245.37
[['B-4', 0.5], ['A-4', 0.5], ['G-4', 1.0], ['F4', 2.0]];[['F4', 1.0], ['E-4', 1.0], ['D4', 2.0]];[['F4', 0.5], ['B-3', 0.5], ['B-3', 1.0], ['B-3', 2.0]];[['D3', 1.0], ['E-3', 1.0], ['B-2', 2.0]];13;bach;bwv245.37
[['G-4', 1.0], ['A-4', 1.0], ['B-4', 1.0], ['B-4', 1.0]];[['E-4', 1.0], ['F4', 1.0], ['G-4', 1.0], ['G-4', 1.0]];[['B-3', 1.0], ['D-4', 1.0], ['D-4', 1.0], ['D-4', 1.0]];[['E-3', 1.0], ['D-3', 1.0], ['G-2', 0.5], ['A-2', 0.5], ['B-2', 0.5], ['C-3', 0.5]];14;bach;bwv245.37
[['A-4', 1.0], ['G-4', 1.0], ['F4', 2.0]];[['F4', 1.0], ['E-4', 2.0], ['D-4', 1.0]];[['D-4', 0.5], ['C-4', 0.5], ['B-3', 1.0], ['A3', 1.0], ['B-3', 1.0]];[['D-3', 1.0], ['E-3', 1.0], ['F3', 2.0]];15;bach;bwv245.37
[['F4', 4.0]];[['C4', 4.0]];[['A3', 4.0]];[['F3', 4.0]];16;bach;bwv245.37
