soprano;alto;tenor;bass;measure;composer;corpus
[['G4', 1.0]];[['E4', 1.0]];[['B3', 1.0]];[['E3', 1.0]];0;bach;bwv300
[['G4', 1.0], ['G4', 1.0], ['G4', 1.0], ['A4', 1.0]];[['D4', 1.0], ['E4', 1.0], ['D4', 1.0], ['E4', 0.5], ['F#4', 0.5]];[['B3', 0.5], ['A3', 0.5], ['G3', 0.5], ['A3', 0.5], ['B3', 1.0], ['C4', 1.0]];[['B2', 1.0], ['C3', 1.0], ['B2', 1.0], ['A2', 1.0]];1;bach;bwv300
[['B4', 2.0], ('P', 1.0), ['B4', 1.0]];[['G4', 2.0], ('P', 1.0), ['G4', 1.0]];[['D4', 2.0], ('P', 1.0), ['D4', 1.0]];[['G2', 2.0], ('P', 1.0), ['G3', 0.5], ['F#3', 0.5]];2;bach;bwv300
[['B4', 1.0], ['D5', 1.0], ['G4', 0.5], ['A4', 0.5], ['B4', 1.0]];[['G4', 1.0], ['G4', 0.5], ['F#4', 0.5], ['E4', 0.5], ['F#4', 0.5], ['G4', 1.0]];[['E4', 1.0], ['D4', 1.0], ['C4', 1.0], ['D4', 1.0]];[['E3', 1.0], ['B2', 1.0], ['C3', 1.0], ['B2', 0.5], ['C3', 0.5]];3;bach;bwv300
[['A4', 2.0], ['G4', 1.0], ['B4', 1.0]];[['G4', 1.0], ['F#4', 1.0], ['D4', 1.0], ['G4', 1.0]];[['D4', 0.5], ['A3', 0.5], ['D4', 0.5], ['C4', 0.5], ['B3', 1.0], ['D4', 1.0]];[['D3', 2.0], ['G2', 1.0], ['G3', 1.0]];4;bach;bwv300
[['A4', 1.0], ['B4', 1.0], ['G4', 1.0], ['A4', 1.0]];[['F#4', 1.0], ['F#4', 1.5], ['E4', 1.0], ['F#4', 0.5]];[['D4', 1.0], ['D#4', 1.0], ['B3', 1.0], ['C4', 1.0]];[['D3', 0.5], ['C3', 0.5], ['B2', 1.0], ['E3', 1.0], ['A2', 1.0]];5;bach;bwv300
[['F#4', 2.0], ('P', 1.0)];[['D#4', 2.0], ('P', 1.0)];[['B3', 2.0], ('P', 1.0)];[['B2', 2.0], ('P', 1.0)];6;bach;bwv300
[['G4', 1.0]];[['E4', 1.0]];[['B3', 1.0]];[['E3', 0.5], ['D3', 0.5]];7;bach;bwv300
[['G4', 1.0], ['G4', 1.0], ['A4', 1.0], ['G4', 1.0]];[['E4', 1.0], ['D4', 1.0], ['E4', 0.5], ['D#4', 0.5], ['E4', 1.0]];[['C4', 1.0], ['G3', 1.0], ['C4', 1.0], ['C#4', 1.0]];[['C3', 0.5], ['D3', 0.5], ['C3', 0.5], ['B2', 0.5], ['A2', 1.0], ['A#2', 1.0]];8;bach;bwv300
[['F#4', 2.0], ['E4', 1.0], ['F#4', 1.0]];[['E4', 1.0], ['D#4', 1.0], ['B3', 1.0], ['D4', 1.0]];[['F#3', 0.5], ['B3', 1.0], ['A3', 0.5], ['G3', 1.0], ['B3', 1.0]];[['B2', 2.0], ['E3', 1.0], ['B2', 0.5], ['C#3', 0.5]];9;bach;bwv300
[['F#4', 1.0], ['F#4', 1.0], ['F#4', 1.0], ['G4', 1.0]];[['D4', 1.0], ['E4', 1.0], ['D4', 1.0], ['C#4', 1.0]];[['B3', 1.0], ['C#4', 1.5], ['B3', 0.5], ['A3', 0.5], ['G3', 0.5]];[['D3', 1.0], ['A#2', 1.0], ['B2', 1.0], ['E3', 1.0]];10;bach;bwv300
[['A4', 2.0], ('P', 1.0), ['A4', 1.0]];[['D4', 2.0], ('P', 1.0), ['F#4', 1.0]];[['F#3', 2.0], ('P', 1.0), ['D4', 1.0]];[['D3', 2.0], ('P', 1.0), ['D3', 1.0]];11;bach;bwv300
[['A4', 1.0], ['B4', 1.0], ['C5', 1.0], ['C5', 1.0]];[['F#4', 1.0], ['G4', 1.0], ['G4', 1.0], ['F#4', 1.0]];[['D4', 1.0], ['D4', 1.0], ['E4', 1.0], ['D4', 1.0]];[['D4', 0.5], ['C4', 0.5], ['B3', 1.0], ['A3', 1.0], ['D3', 1.0]];12;bach;bwv300
[['B4', 2.0], ('P', 1.0)];[['G4', 2.0], ('P', 1.0)];[['D4', 2.0], ('P', 1.0)];[['G3', 2.0], ('P', 1.0)];13;bach;bwv300
[['B4', 1.0]];[['G4', 1.0]];[['D4', 1.0]];[['G3', 0.5], ['F#3', 0.5]];14;bach;bwv300
[['B4', 1.0], ['D5', 1.0], ['C5', 1.0], ['B4', 1.0]];[['G4', 1.0], ['G4', 1.5], ['F#4', 0.5], ['G4', 1.0]];[['E4', 1.0], ['D4', 1.0], ['E4', 0.5], ['D4', 0.5], ['D4', 1.0]];[['E3', 0.5], ['D3', 0.5], ['C3', 0.5], ['B2', 0.5], ['A2', 1.0], ['G2', 1.0]];15;bach;bwv300
[['A4', 2.0], ('P', 1.0), ['A4', 1.0]];[['F#4', 2.0], ('P', 1.0), ['F#4', 1.0]];[['D4', 2.0], ('P', 1.0), ['D4', 0.5], ['C4', 0.5]];[['D3', 2.0], ('P', 1.0), ['D3', 1.0]];16;bach;bwv300
[['B4', 1.0], ['A4', 1.0], ['G4', 1.0], ['F#4', 1.0]];[['F#4', 0.5], ['E4', 0.5], ['F#4', 1.5], ['E4', 1.0], ['D#4', 0.5]];[['B3', 3.0], ['B3', 0.75], ['A3', 0.25]];[['D#3', 0.5], ['C#3', 0.5], ['D#3', 0.5], ['B2', 0.5], ['E3', 1.0], ['B2', 1.0]];17;bach;bwv300
[['E4', 3.0]];[['B3', 3.0]];[['G3', 3.0]];[['E2', 3.0]];18;bach;bwv300
