soprano;alto;tenor;bass;measure;composer;corpus
[['E4', 1.0]];[['B3', 1.0]];[['G3', 0.5], ['A3', 0.5]];[['E3', 0.5], ['F#3', 0.5]];0;bach;bwv125.6
[['B4', 1.0], ['B4', 1.0], ['A4', 1.0], ['E5', 1.0]];[['E4', 0.5], ['F#4', 0.5], ['G4', 1.0], ['F#4', 1.0], ['G#4', 0.5], ['A#4', 0.5]];[['B3', 0.5], ['C4', 0.5], ['D4', 0.5], ['E4', 0.5], ['F#4', 1.0], ['E4', 1.0]];[['G3', 0.5], ['A3', 0.5], ['B3', 0.5], ['C#4', 0.5], ['D4', 1.0], ['C#4', 1.0]];1;bach;bwv125.6
[['D5', 1.0], ['C#5', 1.0], ['B4', 1.0], ['D5', 0.5], ['C#5', 0.5]];[['B4', 1.0], ['A#4', 1.0], ['F#4', 1.0], ['F#4', 1.0]];[['F#4', 1.0], ['F#4', 0.5], ['E4', 0.5], ['D4', 1.0], ['B3', 0.5], ['C#4', 0.5]];[['B3', 1.0], ['F#3', 1.0], ['B2', 1.0], ['B3', 0.5], ['A3', 0.5]];2;bach;bwv125.6
[['B4', 0.5], ['C#5', 0.5], ['D5', 1.0], ['C#5', 0.5], ['B4', 0.5], ['C#5', 1.0]];[['G4', 0.5], ['A4', 0.5], ['B4', 1.0], ['B4', 1.0], ['A#4', 1.0]];[['D4', 1.0], ['G4', 1.0], ['C#4', 0.5], ['D4', 0.5], ['E4', 1.0]];[['G3', 1.0], ['F#3', 0.5], ['E3', 0.5], ['F#3', 2.0]];3;bach;bwv125.6
[['B4', 3.0], ['C#5', 1.0]];[['F#4', 3.0], ['F#4', 1.0]];[['D#4', 3.0], ['A#3', 1.0]];[['B2', 3.0], ['F#3', 1.0]];4;bach;bwv125.6
[['D5', 1.0], ['C#5', 1.0], ['D5', 1.0], ['B4', 1.0]];[['F#4', 0.5], ['G4', 0.5], ['A4', 1.0], ['A4', 1.0], ['G4', 0.5], ['F#4', 0.5]];[['B3', 1.0], ['E4', 1.0], ['D4', 1.0], ['D4', 1.0]];[['B3', 1.0], ['A3', 0.5], ['G3', 0.5], ['F#3', 1.0], ['G3', 1.0]];5;bach;bwv125.6
[['A4', 1.0], ['G4', 1.0], ['A4', 1.0], ['F#4', 1.0]];[['E4', 3.0], ['D#4', 1.0]];[['C4', 1.0], ['B3', 1.0], ['C4', 1.0], ['B3', 0.5], ['A3', 0.5]];[['C3', 0.5], ['D3', 0.5], ['E3', 1.0], ['A2', 1.0], ['B2', 1.0]];6;bach;bwv125.6
[['E4', 2.0], ['B4', 1.5], ['A4', 0.5]];[['B3', 2.0], ['E4', 1.0], ['F#4', 1.0]];[['G3', 2.0], ['B3', 1.0], ['B3', 1.0]];[['E3', 2.0], ['G3', 1.0], ['D#3', 1.0]];7;bach;bwv125.6
[['G4', 0.5], ['F#4', 0.5], ['E4', 1.0], ['D4', 2.0]];[['E4', 1.0], ['A#3', 1.0], ['B3', 2.0]];[['B3', 1.0], ['C#4', 1.0], ['F#3', 2.0]];[['E3', 0.5], ['D3', 0.5], ['C#3', 1.0], ['B2', 2.0]];8;bach;bwv125.6
[['B4', 1.0], ['G4', 1.0], ['D5', 1.0], ['B4', 1.0]];[['D4', 1.0], ['E4', 0.5], ['F#4', 0.5], ['G4', 1.0], ['G4', 1.0]];[['G3', 1.0], ['G3', 0.5], ['A3', 0.5], ['B3', 1.0], ['B3', 0.5], ['C4', 0.5]];[['G2', 1.0], ['C3', 1.0], ['B2', 1.0], ['E3', 0.5], ['D3', 0.5]];9;bach;bwv125.6
[['A4', 0.5], ['G4', 0.5], ['A4', 1.0], ['B4', 1.0], ['A4', 1.0]];[['F#4', 0.5], ['G4', 1.0], ['F#4', 0.5], ['G4', 1.0], ['F#4', 0.5], ['E4', 0.5]];[['D4', 1.0], ['E4', 0.5], ['D4', 0.5], ['D4', 1.0], ['C4', 1.0]];[['C3', 0.5], ['B2', 0.5], ['C3', 0.5], ['D3', 0.5], ['G2', 1.0], ['A2', 1.0]];10;bach;bwv125.6
[['G4', 1.0], ['F#4', 0.5], ['E4', 0.5], ['D4', 1.0], ['G4', 1.0]];[['D4', 1.0], ['C4', 1.0], ['B3', 1.0], ['E4', 1.0]];[['B3', 0.5], ['A3', 0.5], ['G3', 1.0], ['G3', 0.5], ['A3', 0.5], ['B3', 1.0]];[['B2', 1.0], ['C3', 1.0], ['G3', 0.5], ['F#3', 0.5], ['E3', 1.0]];11;bach;bwv125.6
[['F#4', 0.5], ['E4', 0.5], ['F#4', 1.0], ['E4', 1.0]];[['D#4', 0.5], ['E4', 1.0], ['D#4', 0.5], ['B3', 1.0]];[['C4', 1.0], ['F#3', 0.5], ['B3', 0.5], ['G#3', 1.0]];[['A2', 0.5], ['C3', 0.5], ['B2', 1.0], ['E2', 1.0]];12;bach;bwv125.6
