soprano;alto;tenor;bass;measure;composer;corpus
[['F4', 1.0]];[['C4', 1.0]];[['A3', 1.0]];[['F3', 1.0]];0;bach;bwv290
[['A4', 1.0], ['C5', 1.0], ['C5', 1.0], ['A4', 1.0]];[['F4', 1.0], ['F4', 1.0], ['E4', 1.0], ['E4', 1.0]];[['C4', 1.0], ['C4', 1.0], ['G3', 1.0], ['A3', 1.0]];[['F3', 1.0], ['A2', 0.5], ['B-2', 0.5], ['C3', 1.0], ['C#3', 1.0]];1;bach;bwv290
[['F4', 1.0], ['G4', 1.0], ['A4', 1.0], ['F4', 1.0]];[['E4', 0.5], ['D4', 0.5], ['C4', 1.0], ['C4', 1.0], ['C4', 1.0]];[['A3', 1.0], ['G3', 1.0], ['F3', 1.0], ['A3', 1.0]];[['D3', 1.0], ['E3', 1.0], ['F3', 1.0], ['F3', 1.0]];2;bach;bwv290
[['C5', 1.0], ['C5', 1.0], ['D5', 1.0], ['E5', 1.0]];[['F4', 1.0], ['G4', 1.0], ['A4', 0.5], ['B4', 0.5], ['C5', 1.0]];[['A3', 1.0], ['C4', 1.0], ['F4', 1.0], ['E4', 1.0]];[['F3', 1.5], ['E3', 0.5], ['D3', 1.0], ['A3', 0.5], ['G3', 0.5]];3;bach;bwv290
[['F5', 0.5], ['E5', 0.5], ['D5', 1.0], ['C5', 1.0]];[['C5', 1.5], ['B4', 0.5], ['G4', 1.0]];[['A4', 1.0], ['D4', 0.5], ['G4', 0.25], ['F4', 0.25], ['E4', 1.0]];[['F3', 1.0], ['G3', 1.0], ['C3', 1.0]];4;bach;bwv290
[['C5', 1.0]];[['G4', 1.0]];[['C4', 1.0]];[['E3', 1.0]];5;bach;bwv290
[['A4', 1.0], ['C5', 1.0], ['D5', 1.0], ['C5', 1.0]];[['G4', 0.5], ['F4', 0.25], ['E4', 0.25], ['F4', 1.0], ['F4', 1.0], ['F4', 1.0]];[['C4', 1.0], ['C4', 1.5], ['B-3', 1.0], ['A3', 0.5]];[['F3', 1.0], ['A2', 0.5], ['F2', 0.5], ['B-2', 1.0], ['F3', 1.0]];6;bach;bwv290
[['B-4', 1.0], ['A4', 1.0], ['G4', 1.0], ['C5', 1.0]];[['G4', 0.5], ['C4', 0.5], ['C4', 0.5], ['F4', 1.0], ['E4', 0.5], ['G4', 1.0]];[['G3', 1.0], ['A3', 0.75], ['B-3', 0.25], ['C4', 1.0], ['C4', 1.0]];[['F3', 0.5], ['E3', 0.5], ['F3', 1.0], ['C3', 1.0], ['E3', 1.0]];7;bach;bwv290
[['A4', 0.5], ['B-4', 0.5], ['C5', 1.0], ['B-4', 1.0], ['A4', 0.5], ['G4', 0.5]];[['F4', 1.0], ['F4', 1.0], ['F4', 1.0], ['E4', 1.0]];[['C4', 1.0], ['C4', 1.0], ['D4', 1.0], ['C4', 0.5], ['B-3', 0.5]];[['F3', 1.0], ['A2', 1.0], ['B-2', 1.0], ['C3', 1.0]];8;bach;bwv290
[['F4', 1.0], ['G4', 1.0], ['F4', 1.0]];[['D4', 0.25], ['E4', 0.25], ['F4', 1.0], ['E4', 0.5], ['C4', 1.0]];[['A3', 0.5], ['G3', 0.25], ['F3', 0.25], ['C4', 0.75], ['B-3', 0.25], ['A3', 1.0]];[['D3', 1.0], ['C3', 1.0], ['F3', 1.0]];9;bach;bwv290
