soprano;alto;tenor;bass;measure;composer;corpus
[['D5', 1.0]];[['F#4', 0.5], ['G4', 0.5]];[['A3', 1.0]];[['D3', 0.5], ['E3', 0.5]];0;bach;bwv261
[['A4', 1.0], ['B4', 0.5], ['C#5', 0.5], ['D5', 0.5], ['E5', 0.5], ['F#5', 1.0]];[['A4', 1.0], ['G4', 1.0], ['A4', 1.0], ['A#4', 0.5], ['B4', 0.5]];[['D4', 1.0], ['D4', 1.0], ['D4', 1.0], ['D4', 1.0]];[['F#3', 1.0], ['G3', 1.0], ['F#3', 1.5], ['G#3', 0.5]];1;bach;bwv261
[['E5', 1.0], ['D5', 2.0], ['C#5', 1.0]];[['C#5', 1.0], ['F#4', 1.0], ['E4', 1.0], ['E4', 1.0]];[['C#4', 1.0], ['D4', 0.5], ['C#4', 0.5], ['B3', 1.0], ['A3', 1.0]];[['A#3', 1.0], ['B3', 0.5], ['A3', 0.5], ['G#3', 1.0], ['A3', 1.0]];2;bach;bwv261
[['D5', 2.0], ('P', 1.0), ['F#5', 1.0]];[['F#4', 2.0], ('P', 1.0), ['A4', 1.0]];[['A3', 2.0], ('P', 1.0), ['D4', 1.0]];[['D3', 2.0], ('P', 1.0), ['D4', 1.0]];3;bach;bwv261
[['E5', 1.0], ['D5', 1.0], ['C#5', 0.5], ['B4', 0.5], ['A4', 1.0]];[['A4', 0.5], ['G4', 0.5], ['F#4', 1.0], ['G4', 1.0], ['F#4', 1.0]];[['C#4', 1.0], ['D4', 1.0], ['E4', 0.5], ['D4', 0.5], ['C#4', 1.0]];[['A3', 1.0], ['B3', 1.0], ['E3', 1.0], ['F#3', 1.0]];4;bach;bwv261
[['B4', 1.0], ['C#5', 0.5], ['D5', 0.5], ['E5', 2.0]];[['G4', 3.0], ['F#4', 0.5], ['G#4', 0.5]];[['D4', 1.0], ['E4', 1.0], ['A#3', 0.5], ['B3', 0.5], ['C#4', 1.0]];[['F#3', 1.0], ['E3', 0.5], ['D3', 0.5], ['C#3', 0.5], ['B2', 0.5], ['A#2', 0.5], ['C#3', 0.5]];5;bach;bwv261
[['E5', 1.0], ['D5', 1.0], ['C#5', 2.0]];[['A#4', 1.0], ['B4', 0.5], ['A4', 0.5], ['G4', 1.0], ['F#4', 0.5], ['E4', 0.5]];[['C#4', 1.0], ['B3', 2.0], ['A#3', 1.0]];[['F#3', 1.0], ['G3', 0.5], ['F#3', 0.5], ['E3', 1.0], ['F#3', 1.0]];6;bach;bwv261
[['B4', 2.0], ('P', 1.0)];[['D4', 2.0], ('P', 1.0)];[['B3', 2.0], ('P', 1.0)];[['B2', 2.0], ('P', 1.0)];7;bach;bwv261
[['F#5', 1.0]];[['B4', 1.0]];[['D4', 1.0]];[['B3', 1.0]];8;bach;bwv261
[['G5', 1.0], ['E5', 1.0], ['F#5', 1.0], ['D5', 1.0]];[['B4', 1.0], ['A4', 1.0], ['A4', 1.0], ['G4', 1.0]];[['D4', 0.5], ['B3', 0.5], ['C#4', 1.0], ['C#4', 0.5], ['A3', 0.5], ['B3', 1.0]];[['E3', 1.0], ['A3', 1.0], ['D3', 1.0], ['G3', 0.5], ['F#3', 0.5]];9;bach;bwv261
[['E5', 1.0], ['F#5', 1.0], ['B4', 1.0]];[['G4', 1.0], ['F#4', 1.0], ['F#4', 1.0]];[['B3', 1.0], ['C#4', 1.0], ['D4', 1.0]];[['E3', 1.0], ['A#2', 1.0], ['B2', 1.0]];10;bach;bwv261
[['F#5', 1.0]];[['B4', 1.0]];[['F#4', 1.0]];[['D4', 1.0]];11;bach;bwv261
[['G5', 1.0], ['E5', 1.0], ['F#5', 1.0], ['D5', 1.0]];[['B4', 1.0], ['A4', 1.0], ['A4', 1.0], ['G4', 0.5], ['F#4', 0.5]];[['E4', 1.0], ['E4', 1.0], ['D4', 1.0], ['D4', 0.5], ['C#4', 0.5]];[['D4', 1.0], ['C#4', 1.0], ['C#4', 1.0], ['B3', 0.5], ['A3', 0.5]];12;bach;bwv261
[['E5', 1.0], ['F#5', 1.0]];[['E4', 1.0], ['A4', 1.0]];[['B3', 1.0], ['B3', 1.0]];[['G3', 0.5], ['F#3', 0.5], ['E3', 0.5], ['D#3', 0.5]];13;bach;bwv261
[['B4', 2.0], ('P', 1.0), ['D5', 1.0]];[['G4', 2.0], ('P', 1.0), ['F#4', 1.0]];[['B3', 2.0], ('P', 1.0), ['B3', 1.0]];[['E3', 2.0], ('P', 1.0), ['B2', 1.0]];14;bach;bwv261
[['C#5', 1.0], ['B4', 1.0], ['A4', 1.0], ['B4', 1.0]];[['E#4', 1.0], ['F#4', 0.5], ['G#4', 0.5], ['C#4', 1.0], ['F#4', 1.0]];[['B3', 0.5], ['A3', 1.0], ['G#3', 0.5], ['F#3', 1.0], ['F#3', 1.0]];[['C#3', 1.0], ['D#3', 0.5], ['E#3', 0.5], ['F#3', 1.0], ['D#3', 1.0]];15;bach;bwv261
[['G4', 1.0], ['G4', 1.0], ['F#4', 1.0], ('P', 1.0)];[['F#4', 1.0], ['E4', 1.0], ['D#4', 1.0], ('P', 1.0)];[['G3', 0.5], ['A3', 0.5], ['B3', 0.5], ['C#4', 0.5], ['D#4', 1.0], ('P', 1.0)];[['E3', 0.5], ['F#3', 0.5], ['G3', 0.5], ['A3', 0.5], ['B3', 1.0], ('P', 1.0)];16;bach;bwv261
[('P', 1.0), ['B4', 1.0], ['A4', 1.0], ['D5', 1.0]];[('P', 1.0), ['D4', 2.0], ['A4', 1.0]];[('P', 1.0), ['B3', 0.5], ['C#4', 0.25], ['D4', 0.25], ['C#4', 1.0], ['D4', 0.5], ['E4', 0.5]];[('P', 1.0), ['G3', 2.0], ['F#3', 0.5], ['G3', 0.5]];17;bach;bwv261
[['D5', 1.0], ['C#5', 1.0], ['D5', 1.0], ('P', 1.0)];[['A4', 1.0], ['G4', 1.0], ['F#4', 1.0], ('P', 1.0)];[['F#4', 1.0], ['E4', 1.0], ['D4', 1.0], ('P', 1.0)];[['A3', 1.0], ['A2', 1.0], ['D3', 1.0], ('P', 1.0)];18;bach;bwv261
[('P', 1.0), ['A4', 1.0], ['B4', 1.0], ['C#5', 1.0]];[('P', 1.0), ['F#4', 1.0], ['E4', 1.0], ['E4', 1.0]];[('P', 1.0), ['D4', 1.0], ['G#3', 1.0], ['A#3', 1.0]];[('P', 1.0), ['D3', 1.0], ['D4', 1.0], ['C#4', 1.0]];19;bach;bwv261
