soprano;alto;tenor;bass;measure;composer;corpus
[['G4', 1.0]];[['C4', 1.0]];[['E3', 0.5], ['F3', 0.5]];[['C3', 1.0]];0;bach;bwv346
[['E4', 1.0], ['F#4', 1.0], ['G4', 1.0], ['G4', 1.0]];[['C4', 1.0], ['C4', 1.0], ['B3', 1.0], ['D4', 1.0]];[['G3', 1.0], ['A3', 1.0], ['D3', 1.0], ['G3', 1.0]];[['B-2', 1.0], ['A2', 1.0], ['G2', 1.0], ['B2', 1.0]];1;bach;bwv346
[['E4', 1.0], ['D4', 1.0], ['C4', 1.0], ['C4', 1.0]];[['D4', 0.5], ['D4', 1.0], ['B3', 0.5], ['G3', 1.0], ['G3', 1.0]];[['G3', 1.0], ['G3', 0.75], ['F3', 0.25], ['E3', 1.0], ['E3', 1.0]];[['C3', 1.0], ['G2', 1.0], ['C2', 1.0], ['C3', 1.0]];2;bach;bwv346
[['G4', 1.0], ['G4', 1.0], ['A4', 1.0], ['B4', 1.0]];[['D4', 1.0], ['E4', 1.5], ['F#4', 0.5], ['G4', 1.0]];[['G3', 1.0], ['C4', 1.0], ['C4', 1.0], ['D4', 1.0]];[['B2', 1.0], ['C3', 0.5], ['B2', 0.5], ['A2', 1.0], ['G2', 1.0]];3;bach;bwv346
[['C5', 1.0], ['B4', 1.0], ['A4', 1.0], ['A4', 1.0]];[['G4', 0.5], ['F#4', 0.5], ['G4', 2.0], ['G4', 0.5], ['F#4', 0.5]];[['C4', 1.0], ['D4', 1.0], ['E4', 1.0], ['D4', 0.75], ['C4', 0.25]];[['E3', 1.0], ['D3', 1.0], ['C3', 1.0], ['D3', 1.0]];4;bach;bwv346
[['G4', 2.0], ('P', 1.0)];[['D4', 2.0], ('P', 1.0)];[['B3', 2.0], ('P', 1.0)];[['G2', 2.0], ('P', 1.0)];5;bach;bwv346
[['G4', 1.0]];[['E4', 1.0]];[['C4', 1.0]];[['E3', 1.0]];6;bach;bwv346
[['A4', 1.0], ['B4', 1.0], ['C5', 1.0], ['G4', 1.0]];[['E4', 0.5], ['D4', 1.0], ['E4', 0.5], ['E4', 1.0], ['C4', 1.0]];[['C4', 1.0], ['B3', 1.0], ['A3', 1.0], ['E3', 1.0]];[['F3', 1.0], ['G#2', 1.0], ['A2', 1.0], ['C3', 1.0]];7;bach;bwv346
[['A4', 1.0], ['G4', 1.0], ['F4', 1.0], ['F4', 1.0]];[['C4', 0.5], ['B3', 0.5], ['C4', 0.5], ['C#4', 0.5], ['D4', 0.5], ['C#4', 0.5], ['D4', 1.0]];[['F3', 1.0], ['G3', 1.0], ['A3', 1.0], ['A3', 1.0]];[['F3', 1.5], ['E3', 0.5], ['D3', 0.5], ['E3', 0.5], ['F3', 0.5], ['D3', 0.5]];8;bach;bwv346
[['E4', 2.0], ('P', 1.0), ['C5', 1.0]];[['D4', 1.0], ['C#4', 1.0], ('P', 1.0), ['G4', 1.0]];[['A3', 2.0], ('P', 1.0), ['C4', 1.0]];[['A3', 2.0], ('P', 1.0), ['E3', 1.0]];9;bach;bwv346
[['A4', 1.0], ['B4', 1.0], ['C5', 1.0], ['A4', 1.0]];[['G4', 0.5], ['F4', 0.25], ['E4', 0.25], ['F4', 1.0], ['E4', 1.0], ['F4', 1.0]];[['C4', 1.0], ['D4', 1.0], ['G3', 1.0], ['D4', 0.5], ['C4', 0.5]];[['F3', 0.5], ['E3', 0.5], ['D3', 1.0], ['C3', 1.0], ['D3', 1.0]];10;bach;bwv346
[['G4', 1.0], ['F4', 1.0], ['E4', 1.0]];[['E4', 1.5], ['D4', 1.0], ['C#4', 0.5]];[['B-3', 1.0], ['A3', 1.0], ['A3', 1.0]];[['D3', 0.5], ['C#3', 0.5], ['D3', 1.0], ['A2', 1.0]];11;bach;bwv346
[['G4', 1.0]];[['D4', 1.0]];[['G3', 1.0]];[['B2', 1.0]];12;bach;bwv346
[['E4', 1.0], ['F#4', 1.0], ['G4', 1.0], ['C5', 1.0]];[['E4', 1.0], ['B3', 1.0], ['B3', 1.0], ['G4', 0.5], ['A4', 0.5]];[['G3', 0.5], ['A3', 1.0], ['G3', 0.25], ['F#3', 0.25], ['E3', 1.0], ['E4', 0.5], ['D4', 0.5]];[['C#3', 1.0], ['D#3', 1.0], ['E3', 1.0], ['E3', 0.5], ['F#3', 0.5]];13;bach;bwv346
[['B4', 1.0], ['A4', 1.0], ['G4', 1.0], ['G4', 1.0]];[['A4', 0.5], ['G4', 1.0], ['F#4', 0.5], ['D4', 1.0], ['D4', 1.0]];[['D4', 1.0], ['D4', 0.75], ['C4', 0.25], ['B3', 1.0], ['G3', 1.0]];[['G3', 1.0], ['D3', 1.0], ['G2', 1.0], ['B2', 1.0]];14;bach;bwv346
[['E4', 0.5], ['F4', 0.5], ['G4', 1.0], ['A4', 1.0], ['G4', 1.0]];[['C4', 1.0], ['C4', 1.0], ['C4', 0.5], ['F4', 1.0], ['E4', 0.5]];[['G3', 1.0], ['C4', 0.5], ['B-3', 0.5], ['A3', 0.75], ['B3', 0.25], ['C4', 0.75], ['B-3', 0.25]];[['C3', 0.5], ['D3', 0.5], ['E3', 0.5], ['C3', 0.5], ['F3', 1.0], ['C3', 1.0]];15;bach;bwv346
[['F4', 1.0], ['E4', 1.0], ['D4', 1.0], ['D4', 1.0]];[['D4', 1.5], ['C4', 1.0], ['B3', 0.25], ['A3', 0.25], ['B3', 1.0]];[['A3', 0.5], ['G3', 0.5], ['G3', 1.0], ['A3', 0.5], ['D3', 0.5], ['G3', 0.5], ['F3', 0.5]];[['C3', 0.5], ['B2', 0.5], ['C3', 1.0], ['F2', 1.0], ['G2', 1.0]];16;bach;bwv346
[['C4', 4.0]];[['G3', 4.0]];[['E3', 4.0]];[['C2', 4.0]];17;bach;bwv346
