soprano;alto;tenor;bass;measure;composer;corpus
[['D5', 1.0], ['D5', 1.0], ['A4', 1.0], ['B-4', 1.0]];[['G4', 0.5], ['F#4', 0.5], ['G4', 1.0], ['F#4', 1.0], ['G4', 1.0]];[['B-3', 0.5], ['C4', 0.5], ['D4', 1.0], ['D4', 1.0], ['D4', 1.0]];[['G3', 0.5], ['A3', 0.5], ['B-3', 0.5], ['C4', 0.5], ['D4', 1.0], ['C4', 0.5], ['B-3', 0.5]];0;bach;bwv353
[['C5', 1.0], ['B-4', 0.5], ['A4', 0.5], ['A4', 2.0]];[['G4', 0.5], ['F#4', 0.5], ['G4', 1.0], ['G4', 1.0], ['F#4', 1.0]];[['C4', 1.0], ['D4', 1.0], ['E-4', 1.0], ['D4', 0.5], ['C4', 0.5]];[['A3', 1.0], ['G3', 1.0], ['C3', 1.0], ['D3', 1.0]];1;bach;bwv353
[['G4', 2.0], ['B-4', 1.0], ['B-4', 1.0]];[['D4', 2.0], ['G4', 1.0], ['G4', 0.5], ['F4', 0.5]];[['B-3', 2.0], ['D4', 1.0], ['G3', 1.0]];[['G2', 2.0], ['G3', 0.5], ['F3', 0.5], ['E-3', 0.5], ['D3', 0.5]];2;bach;bwv353
[['A4', 1.0], ['G4', 1.0], ['F#4', 1.0], ['G4', 1.0]];[['E-4', 0.5], ['D4', 0.5], ['D4', 0.5], ['C4', 0.5], ['C4', 1.0], ['D4', 1.0]];[['G3', 0.5], ['F#3', 0.5], ['G3', 1.0], ['A3', 0.5], ['C4', 0.5], ['B-3', 0.5], ['G3', 0.5]];[['C3', 0.5], ['D3', 0.5], ['E-3', 1.0], ['A2', 1.0], ['G2', 1.0]];3;bach;bwv353
[['A4', 4.0]];[['D4', 4.0]];[['F#3', 4.0]];[['D3', 4.0]];4;bach;bwv353
[['A4', 1.0], ['B-4', 1.0], ['C5', 1.0], ['A4', 1.0]];[['F#4', 1.0], ['G4', 1.0], ['G4', 1.0], ['F4', 1.0]];[['D4', 1.0], ['D4', 1.0], ['C4', 1.0], ['C4', 1.0]];[['D3', 1.0], ['G3', 0.5], ['F3', 0.5], ['E3', 1.0], ['F3', 0.5], ['E3', 0.5]];5;bach;bwv353
[['B-4', 1.0], ['A4', 0.5], ['G4', 0.5], ['G4', 2.0]];[['F4', 1.0], ['F4', 1.0], ['F4', 1.0], ['E4', 1.0]];[['B-3', 0.5], ['C4', 0.5], ['D4', 1.0], ['C4', 1.5], ['B-3', 0.5]];[['D3', 1.0], ['C3', 0.5], ['B-2', 0.5], ['C3', 2.0]];6;bach;bwv353
[['F4', 2.0], ['B-4', 1.0], ['C5', 1.0]];[['C4', 2.0], ['F4', 1.0], ['F4', 1.0]];[['A3', 2.0], ['D4', 1.0], ['A3', 1.0]];[['F2', 2.0], ['D3', 1.0], ['F3', 1.0]];7;bach;bwv353
[['D5', 0.5], ['C5', 0.5], ['B-4', 1.0], ['E-5', 1.0], ['D5', 1.0]];[['F4', 0.5], ['E-4', 0.5], ['F4', 0.5], ['D4', 0.5], ['G4', 1.0], ['G4', 1.0]];[['B-3', 1.0], ['B-3', 1.0], ['B-3', 0.5], ['C4', 0.5], ['D4', 0.5], ['B-3', 0.5]];[['B-3', 0.5], ['C4', 0.5], ['D4', 0.5], ['B-3', 0.5], ['G3', 0.5], ['A3', 0.5], ['B-3', 0.5], ['G3', 0.5]];8;bach;bwv353
[['C5', 2.0], ['B-4', 2.0]];[['G4', 1.0], ['F4', 0.5], ['E-4', 0.5], ['D4', 2.0]];[['G3', 0.5], ['E-4', 0.5], ['A3', 1.0], ['B-3', 2.0]];[['E-3', 0.5], ['C3', 0.5], ['F3', 1.0], ['B-2', 2.0]];9;bach;bwv353
[['A4', 1.0], ['B-4', 1.0], ['C5', 1.0], ['D5', 1.0]];[['F4', 1.0], ['E-4', 0.5], ['D4', 0.5], ['C4', 1.0], ['F4', 0.5], ['G4', 0.5]];[['C4', 1.0], ['B-3', 1.0], ['F4', 0.5], ['E-4', 0.5], ['D4', 1.0]];[['F3', 1.0], ['G3', 1.0], ['A3', 1.0], ['B-3', 0.5], ['A3', 0.5]];10;bach;bwv353
[['C5', 1.0], ['B-4', 1.0], ['A4', 2.0]];[['A4', 1.0], ['G4', 1.0], ['F#4', 2.0]];[['D4', 1.0], ['D4', 1.0], ['D4', 2.0]];[['G3', 0.5], ['F#3', 0.5], ['G3', 1.0], ['D3', 2.0]];11;bach;bwv353
[['G4', 1.0], ['A4', 1.0], ['B-4', 1.0], ['C5', 0.5], ['B-4', 0.5]];[['G4', 1.0], ['D4', 1.0], ['G4', 1.0], ['G4', 1.0]];[['D4', 1.0], ['D4', 1.0], ['D4', 1.0], ['C4', 0.5], ['D4', 0.5]];[['B-3', 0.5], ['A3', 0.5], ['G3', 0.5], ['F#3', 0.5], ['G3', 0.5], ['F3', 0.5], ['E-3', 0.5], ['D3', 0.5]];12;bach;bwv353
[['A4', 1.5], ['G4', 0.5], ['G4', 2.0]];[['G4', 1.0], ['F#4', 1.0], ['D4', 2.0]];[['E-4', 0.5], ['C4', 0.5], ['A3', 0.5], ['D4', 0.5], ['B3', 2.0]];[['C3', 0.5], ['A2', 0.5], ['D3', 1.0], ['G2', 2.0]];13;bach;bwv353
