soprano;alto;tenor;bass;measure;composer;corpus
[['E4', 0.5], ['F#4', 0.5]];[['B3', 1.0]];[['G3', 0.5], ['A3', 0.5]];[['E2', 1.0]];0;bach;bwv121.6
[['G4', 1.0], ['G4', 1.0], ['A4', 1.0], ['B4', 1.0]];[['E4', 1.0], ['E4', 1.0], ['E4', 1.0], ['F#4', 1.0]];[['B3', 1.0], ['B3', 1.0], ['A3', 2.0]];[['E3', 1.0], ['E3', 0.5], ['D3', 0.5], ['C#3', 1.0], ['D#3', 1.0]];1;bach;bwv121.6
[['B4', 1.0], ['E4', 1.0], ['A4', 1.0], ['G4', 1.0]];[['F#4', 1.0], ['E4', 1.0], ['D#4', 1.0], ['E4', 1.0]];[['G3', 0.5], ['A3', 0.5], ['B3', 1.0], ['A3', 1.0], ['B3', 1.0]];[['E3', 0.5], ['F#3', 0.5], ['G3', 1.0], ['F#3', 1.0], ['E3', 1.0]];2;bach;bwv121.6
[['F#4', 3.0], ['A4', 1.0]];[['D#4', 3.0], ['D4', 1.0]];[['B3', 3.0], ['A3', 1.0]];[['B2', 3.0], ['F#2', 1.0]];3;bach;bwv121.6
[['B4', 0.5], ['C#5', 0.5], ['D5', 2.0], ['C#5', 1.0]];[['G4', 1.0], ['F#4', 0.5], ['G4', 0.5], ['A4', 1.0], ['E4', 0.5], ['F#4', 0.5]];[['E4', 1.0], ['A3', 1.5], ['B3', 0.5], ['C#4', 0.5], ['D4', 0.5]];[['E2', 1.0], ['D2', 0.5], ['E2', 0.5], ['F#2', 0.5], ['G2', 0.5], ['A2', 1.0]];4;bach;bwv121.6
[['B4', 1.0], ['A4', 1.0], ['B4', 0.5], ['C#5', 0.5], ['D5', 1.0]];[['G4', 1.0], ['F#4', 0.5], ['E4', 0.5], ['D4', 1.0], ['G4', 1.0]];[['E4', 0.5], ['D4', 0.5], ['C#4', 1.0], ['B3', 1.0], ['B3', 1.0]];[['E2', 1.0], ['F#2', 1.0], ['G2', 0.5], ['A2', 0.5], ['B2', 0.5], ['C#3', 0.5]];5;bach;bwv121.6
[['D5', 3.0]];[['F#4', 3.0]];[['A3', 3.0]];[['D3', 3.0]];6;bach;bwv121.6
[['A4', 1.0]];[['F#4', 0.5], ['E4', 0.5]];[['D4', 0.5], ['E4', 0.5]];[['D3', 0.5], ['C#3', 0.5]];7;bach;bwv121.6
[['B4', 0.5], ['C#5', 0.5], ['D5', 2.0], ['C#5', 1.0]];[['D4', 0.5], ['E4', 0.5], ['F#4', 2.0], ['F#4', 0.5], ['E4', 0.5]];[['F#4', 1.0], ['B3', 2.0], ['A3', 1.0]];[['B2', 1.5], ['C#3', 0.5], ['D3', 0.5], ['E3', 0.5], ['F#3', 1.0]];8;bach;bwv121.6
[['B4', 1.0], ['A4', 1.0], ['B4', 0.5], ['C#5', 0.5], ['D5', 1.0]];[['D4', 0.5], ['E4', 0.5], ['F#4', 1.0], ['G4', 1.0], ['D4', 0.5], ['E4', 0.5]];[['B3', 0.5], ['C#4', 0.5], ['D4', 1.0], ['G3', 0.5], ['A3', 0.5], ['B3', 1.0]];[['G3', 1.0], ['F#3', 1.0], ['E3', 1.0], ['B2', 0.5], ['C#3', 0.5]];9;bach;bwv121.6
[['D5', 1.0], ['A4', 0.5], ['G4', 0.5], ['F#4', 0.5], ['G4', 0.5], ['A4', 1.0]];[['F#4', 3.0], ['E4', 1.0]];[['B3', 0.5], ['C#4', 0.5], ['D4', 1.0], ['C#4', 0.5], ['D#4', 0.5], ['E4', 1.0]];[['D3', 0.5], ['E3', 0.5], ['F#3', 0.5], ['G3', 0.5], ['A3', 0.5], ['B3', 0.5], ['C4', 1.0]];10;bach;bwv121.6
[['B4', 3.0], ['E4', 0.5], ['F#4', 0.5]];[['F#4', 3.0], ['E4', 0.5], ['D#4', 0.5]];[['D#4', 3.0], ['B3', 1.0]];[['B3', 3.0], ['G3', 0.5], ['F#3', 0.5]];11;bach;bwv121.6
[['G4', 1.0], ['G4', 0.5], ['A4', 0.5], ['B4', 0.5], ['C5', 0.5], ['D5', 1.0]];[['E4', 0.5], ['F#4', 0.5], ['G4', 1.0], ['F#4', 0.5], ['E4', 0.5], ['D4', 0.5], ['C4', 0.5]];[['B3', 1.0], ['B3', 0.5], ['C4', 0.5], ['D4', 0.5], ['E4', 0.5], ['F#4', 1.0]];[['E3', 1.0], ['E3', 1.0], ['D3', 0.5], ['C3', 0.5], ['B2', 0.5], ['A2', 0.5]];12;bach;bwv121.6
[['D5', 1.0], ['B4', 1.0], ['A4', 0.5], ['G4', 0.5], ['F#4', 0.5], ['G4', 0.5]];[['B3', 0.5], ['C4', 0.5], ['D4', 0.5], ['E4', 0.5], ['F#4', 1.5], ['E4', 0.5]];[['G4', 1.0], ['G3', 1.0], ['D4', 0.5], ['E4', 0.5], ['F#4', 1.0]];[['G2', 0.5], ['A2', 0.5], ['B2', 0.5], ['C3', 0.5], ['D3', 1.5], ['C3', 0.5]];13;bach;bwv121.6
[['A4', 1.0], ['G4', 1.0], ['F#4', 2.0]];[['D#4', 1.0], ['E4', 2.0], ['D4', 0.5], ['C#4', 0.5]];[['F#4', 1.0], ['E4', 0.5], ['D4', 0.5], ['C#4', 1.0], ['F#3', 1.0]];[['B2', 1.0], ['C3', 0.5], ['B2', 0.5], ['A#2', 2.0]];14;bach;bwv121.6
[['F#4', 4.0]];[['D4', 0.5], ['E4', 0.5], ['F#4', 2.0], ['G#4', 0.5], ['A#4', 0.5]];[['B3', 0.5], ['F#3', 0.5], ['B3', 1.5], ['A#3', 0.5], ['B3', 0.5], ['C#4', 0.5]];[['B2', 0.5], ['C#3', 0.5], ['D3', 0.5], ['E3', 0.5], ['F#3', 1.5], ['E3', 0.5]];15;bach;bwv121.6
[['F#4', 4.0]];[['B4', 4.0]];[['D4', 4.0]];[['D3', 0.5], ['C#3', 0.5], ['B2', 0.5], ['A#2', 0.5], ['B2', 0.5], ['D3', 0.5], ['C#3', 0.5], ['B2', 0.5]];16;bach;bwv121.6
[['F#4', 4.0]];[['B4', 1.0], ['A#4', 0.5], ['G#4', 0.5], ['A#4', 2.0]];[['D4', 1.0], ['C#4', 0.5], ['B3', 0.5], ['C#4', 2.0]];[['F#3', 2.0], ['F#2', 2.0]];17;bach;bwv121.6
