soprano;alto;tenor;bass;measure;composer;corpus
[['C#5', 1.0]];[['A4', 1.0]];[['E4', 1.0]];[['A2', 1.0]];0;bach;bwv67.7
[['A4', 1.0], ['B4', 1.0], ['C#5', 1.0], ['E5', 1.0]];[['F#4', 1.0], ['G#4', 1.0], ['A4', 1.0], ['B4', 1.0]];[['D4', 1.0], ['D4', 1.0], ['E4', 1.0], ['E4', 1.0]];[['D3', 0.5], ['C#3', 0.5], ['B2', 1.0], ['A2', 1.0], ['G#2', 1.0]];1;bach;bwv67.7
[['D5', 1.0], ['D5', 1.0], ['C#5', 1.0], ['E5', 1.0]];[['A4', 1.0], ['B4', 1.0], ['A4', 1.0], ['A4', 1.0]];[['F#4', 1.0], ['E4', 1.0], ['E4', 1.0], ['E4', 1.0]];[['F#2', 1.0], ['G#2', 1.0], ['A2', 1.0], ['C#3', 1.0]];2;bach;bwv67.7
[['D5', 1.0], ['C#5', 1.0], ['B4', 1.0], ['B4', 1.0]];[['A4', 1.0], ['A4', 1.0], ['A4', 1.0], ['G#4', 1.0]];[['F#4', 1.0], ['E4', 1.0], ['F#4', 1.0], ['E4', 1.0]];[['F#3', 0.5], ['G#3', 0.5], ['A3', 1.0], ['D3', 1.0], ['E3', 1.0]];3;bach;bwv67.7
[['C#5', 3.0]];[['A4', 3.0]];[['E4', 3.0]];[['A2', 3.0]];4;bach;bwv67.7
[['B4', 1.0]];[['G#4', 1.0]];[['E4', 1.0]];[['E3', 0.5], ['F#3', 0.5]];5;bach;bwv67.7
[['B4', 1.0], ['B4', 1.0], ['C#5', 1.0], ['B4', 1.0]];[['E4', 1.0], ['G#4', 1.0], ['A4', 1.0], ['G#4', 1.0]];[['B3', 1.0], ['E4', 1.0], ['E4', 1.0], ['E4', 0.5], ['D4', 0.5]];[['G#3', 1.0], ['E3', 1.0], ['A3', 1.0], ['E3', 1.0]];6;bach;bwv67.7
[['A4', 1.0], ['B4', 1.0], ['G#4', 1.0], ['G#4', 1.0]];[['F#4', 1.0], ['G#4', 1.0], ['E#4', 1.0], ['E#4', 1.0]];[['C#4', 1.0], ['D4', 1.0], ['C#4', 1.0], ['C#4', 1.0]];[['F#3', 1.0], ['B2', 1.0], ['C#3', 1.0], ['C#3', 1.0]];7;bach;bwv67.7
[['A4', 1.0], ['B4', 1.0], ['C#5', 1.0], ['B4', 0.5], ['C#5', 0.5]];[['F#4', 1.0], ['G#4', 1.0], ['A4', 1.0], ['E4', 1.0]];[['C#4', 1.0], ['E4', 1.0], ['E4', 2.0]];[['F#3', 1.0], ['E3', 1.0], ['A3', 1.0], ['G#3', 1.0]];8;bach;bwv67.7
[['D5', 1.0], ['C#5', 1.0], ['B4', 2.0]];[['A4', 1.0], ['A4', 1.0], ['A4', 1.0], ['G#4', 1.0]];[['D4', 1.0], ['E4', 1.0], ['F#4', 1.0], ['E4', 0.5], ['D4', 0.5]];[['F#3', 1.0], ['E3', 1.0], ['D3', 1.0], ['E3', 1.0]];9;bach;bwv67.7
[['A4', 3.0]];[['E4', 3.0]];[['C#4', 3.0]];[['A2', 3.0]];10;bach;bwv67.7
