soprano;alto;tenor;bass;measure;composer;corpus
[['B4', 1.0]];[['E4', 1.0]];[['G#3', 0.5], ['A3', 0.5]];[['E2', 1.0]];0;bach;bwv45.7
[['G#4', 1.0], ['F#4', 0.5], ['E4', 0.5], ['B4', 1.0], ['B4', 1.0]];[['E4', 1.0], ['D#4', 1.0], ['E4', 0.5], ['F#4', 0.5], ['G#4', 1.0]];[['B3', 1.0], ['A3', 1.0], ['B3', 1.0], ['E4', 1.0]];[['E3', 1.0], ['F#3', 1.0], ['G#3', 1.0], ['F#3', 0.5], ['E3', 0.5]];1;bach;bwv45.7
[['C#5', 2.0], ('P', 1.0), ['C#5', 1.0]];[['A4', 2.0], ('P', 1.0), ['F#4', 0.5], ['E4', 0.5]];[['E4', 2.0], ('P', 1.0), ['C#4', 1.0]];[['A3', 2.0], ('P', 1.0), ['A#3', 1.0]];2;bach;bwv45.7
[['F#4', 1.0], ['F#4', 1.0], ['B4', 1.0], ['A4', 1.0]];[['D#4', 0.5], ['C#4', 0.5], ['D#4', 1.0], ['E4', 1.0], ['F#4', 1.0]];[['B3', 1.0], ['B3', 1.0], ['B3', 1.0], ['B3', 1.0]];[['B3', 1.0], ['A3', 1.0], ['G#3', 1.0], ['D#3', 1.0]];3;bach;bwv45.7
[['G#4', 1.0], ['F#4', 1.0], ['E4', 1.0], ['B4', 1.0]];[['E4', 1.0], ['D#4', 1.0], ['B3', 1.0], ['E4', 1.0]];[['B3', 1.5], ['A3', 0.5], ['G#3', 1.0], ['B3', 1.0]];[['E3', 1.0], ['B2', 1.0], ['E2', 1.0], ['G#3', 1.0]];4;bach;bwv45.7
[['C#5', 1.0], ['C#5', 1.0], ['B4', 1.0], ['A4', 1.0]];[['E4', 1.0], ['A4', 1.0], ['A4', 0.5], ['G#4', 0.5], ['F#4', 1.0]];[['A3', 0.5], ['C#4', 0.5], ['F#4', 0.5], ['E4', 0.5], ['D#4', 0.5], ['E4', 0.5], ['E4', 0.5], ['D#4', 0.5]];[['A3', 1.0], ['F#3', 1.0], ['B3', 1.0], ['B2', 1.0]];5;bach;bwv45.7
[['G#4', 2.0], ('P', 1.0)];[['E4', 2.0], ('P', 1.0)];[['B3', 2.0], ('P', 1.0)];[['E3', 2.0], ('P', 1.0)];6;bach;bwv45.7
[['F#4', 1.0]];[['F#4', 1.0]];[['B3', 1.0]];[['D#3', 1.0]];7;bach;bwv45.7
[['G#4', 1.0], ['A#4', 1.0], ['B4', 1.0], ['C#5', 1.0]];[['F#4', 1.0], ['E4', 1.0], ['F#4', 1.0], ['G#4', 1.0]];[['B3', 1.0], ['C#4', 1.0], ['F#3', 0.5], ['B3', 0.5], ['B3', 1.0]];[['E3', 1.0], ['C#3', 1.0], ['D#3', 1.0], ['E3', 1.0]];8;bach;bwv45.7
[['D#5', 1.0], ['C#5', 0.5], ['B4', 0.5], ['B4', 1.0], ['B4', 1.0]];[['F#4', 2.0], ['D#4', 1.0], ['F#4', 1.0]];[['B3', 1.0], ['A#3', 1.0], ['F#3', 1.0], ['B3', 0.5], ['A3', 0.5]];[['F#3', 1.0], ['F#2', 1.0], ['B2', 1.0], ['D#3', 1.0]];9;bach;bwv45.7
[['B4', 1.0], ['B4', 1.0], ['E5', 1.0], ['D5', 1.0]];[['E4', 1.0], ['E4', 1.0], ['E4', 0.5], ['F#4', 0.5], ['G#4', 1.0]];[['G#3', 0.5], ['F#3', 0.5], ['G#3', 0.5], ['A3', 0.5], ['B3', 1.0], ['E4', 1.0]];[['E3', 0.5], ['D#3', 0.5], ['E3', 0.5], ['F#3', 0.5], ['G#3', 1.0], ['F#3', 0.5], ['E3', 0.5]];10;bach;bwv45.7
[['C#5', 2.0], ('P', 1.0), ['C#5', 1.0]];[['A4', 2.0], ('P', 1.0), ['A4', 1.0]];[['E4', 2.0], ('P', 1.0), ['E4', 1.0]];[['A3', 2.0], ('P', 1.0), ['A3', 0.5], ['G#3', 0.5]];11;bach;bwv45.7
[['C#5', 1.0], ['C#5', 1.0], ['F#5', 1.0], ['E5', 1.0]];[['A4', 1.0], ['A#4', 1.0], ['B4', 1.0], ['B4', 0.5], ['A#4', 0.5]];[['F#4', 1.0], ['C#4', 1.0], ['D#4', 1.0], ['E4', 1.0]];[['F#3', 1.0], ['E3', 1.0], ['D#3', 1.0], ['C#3', 1.0]];12;bach;bwv45.7
[['D#5', 2.0], ('P', 1.0)];[['B4', 2.0], ('P', 1.0)];[['F#4', 2.0], ('P', 1.0)];[['B2', 2.0], ('P', 1.0)];13;bach;bwv45.7
[['B4', 1.0]];[['B4', 1.0]];[['E4', 1.0]];[['G#3', 1.0]];14;bach;bwv45.7
[['C#5', 1.0], ['B4', 1.0], ['C#5', 1.0], ['D#5', 1.0]];[['A4', 1.0], ['B4', 1.0], ['B4', 0.5], ['A4', 0.5], ['G#4', 0.5], ['F#4', 0.5]];[['E4', 1.0], ['E4', 1.0], ['A3', 1.0], ['B3', 0.5], ['A3', 0.5]];[['A3', 1.0], ['G#3', 1.0], ['F#3', 1.0], ['B2', 1.0]];15;bach;bwv45.7
[['E5', 2.0], ('P', 1.0), ['B4', 1.0]];[['E4', 2.0], ('P', 1.0), ['F#4', 1.0]];[['G#3', 2.0], ('P', 1.0), ['F#3', 0.5], ['G#3', 0.25], ['A3', 0.25]];[['C#3', 2.0], ('P', 1.0), ['D#3', 1.0]];16;bach;bwv45.7
[['B4', 1.0], ['A4', 0.5], ['G#4', 0.5], ['F#4', 1.0], ['F#4', 1.0]];[['E4', 1.0], ['E4', 1.0], ['E4', 1.0], ['D#4', 1.0]];[['G#3', 1.0], ['A3', 0.5], ['B3', 0.5], ['C#4', 1.0], ['B3', 0.5], ['A3', 0.5]];[['E3', 0.5], ['D#3', 0.5], ['C#3', 0.5], ['B2', 0.5], ['A2', 1.0], ['B2', 1.0]];17;bach;bwv45.7
[['E4', 3.0]];[['B3', 3.0]];[['G#3', 3.0]];[['E2', 3.0]];18;bach;bwv45.7
