soprano;alto;tenor;bass;measure;composer;corpus
[['D5', 1.0]];[['A4', 1.0]];[['F#4', 0.5], ['E4', 0.5]];[['D4', 0.5], ['C#4', 0.5]];0;bach;bwv303
[['D5', 1.0], ['D5', 1.0], ['A4', 0.5], ['B4', 0.5], ['C#5', 1.0]];[['A4', 0.5], ['G4', 0.5], ['F#4', 0.5], ['G4', 0.5], ['A4', 0.5], ['F#4', 0.5], ['G4', 0.5], ['A4', 0.5]];[['D4', 1.0], ['C4', 0.5], ['B3', 0.5], ['D4', 1.0], ['E4', 1.0]];[['B3', 1.0], ['A3', 0.5], ['G3', 0.5], ['F#3', 1.0], ['E3', 1.0]];1;bach;bwv303
[['D5', 0.5], ['C#5', 0.5], ['B4', 1.0], ['A4', 1.0], ['D5', 1.0]];[['F#4', 0.5], ['E4', 0.5], ['D4', 0.5], ['E4', 0.5], ['C#4', 1.0], ['F#4', 1.0]];[['A3', 1.0], ['A3', 0.5], ['G#3', 0.5], ['A3', 1.0], ['F#3', 0.5], ['G#3', 0.5]];[['D3', 1.0], ['E3', 1.0], ['A2', 1.0], ['B2', 1.0]];2;bach;bwv303
[['C#5', 1.0], ['B4', 1.0], ['A4', 1.0], ['B4', 0.5], ['A4', 0.5]];[['E4', 0.5], ['F#4', 0.5], ['G4', 1.0], ['F#4', 0.5], ['E4', 0.5], ['D4', 1.0]];[['A3', 1.0], ['E4', 0.5], ['D4', 0.5], ['C#4', 1.0], ['B3', 0.5], ['C#4', 0.5]];[['C#3', 0.5], ['D3', 0.5], ['E3', 1.0], ['F#3', 1.0], ['G3', 0.5], ['A3', 0.5]];3;bach;bwv303
[['G4', 0.5], ['F#4', 0.5], ['E4', 1.0], ['D4', 1.0]];[['D4', 1.0], ['C#4', 1.0], ['A3', 1.0]];[['D4', 1.0], ['A3', 0.5], ['G3', 0.5], ['F#3', 1.0]];[['B3', 0.5], ['G3', 0.5], ['A3', 0.5], ['A2', 0.5], ['D3', 1.0]];4;bach;bwv303
[['D4', 1.0]];[['D4', 1.0]];[['F#3', 0.5], ['G#3', 0.5]];[['D3', 0.5], ['E3', 0.5]];5;bach;bwv303
[['A4', 1.0], ['B4', 1.0], ['A4', 1.0], ['G#4', 1.0]];[['C#4', 0.5], ['F#4', 0.5], ['E4', 1.0], ['C#4', 0.5], ['D4', 0.5], ['B3', 1.0]];[['A3', 0.5], ['D4', 0.5], ['C#4', 0.5], ['B3', 0.5], ['E4', 0.5], ['F#4', 0.5], ['E4', 0.5], ['D4', 0.5]];[['F#3', 1.0], ['G#3', 1.0], ['A3', 0.5], ['D3', 0.5], ['E3', 1.0]];6;bach;bwv303
[['A4', 1.0], ['D4', 1.0], ['A4', 1.0], ['B4', 0.5], ['C#5', 0.5]];[['A3', 1.0], ['D4', 1.0], ['D4', 1.0], ['G4', 0.5], ['G4', 0.5]];[['C#4', 1.0], ['F#3', 0.5], ['G3', 0.5], ['A3', 1.0], ['E4', 0.5], ['E4', 0.5]];[['A2', 1.0], ['B2', 1.0], ['F#3', 1.0], ['E3', 0.5], ['A2', 0.5]];7;bach;bwv303
[['D5', 1.0], ['C#5', 1.0], ['D5', 0.5], ['C#5', 0.5], ['B4', 0.5], ['B4', 0.5]];[['F#4', 1.0], ['F#4', 1.0], ['F#4', 0.25], ['G#4', 0.25], ['A4', 0.5], ['A4', 0.5], ['G#4', 0.5]];[['D4', 1.0], ['A3', 1.0], ['B3', 0.5], ['E4', 0.5], ['F#4', 0.5], ['E4', 0.5]];[['D3', 1.0], ['F#3', 1.0], ['B2', 0.5], ['C#3', 0.5], ['D3', 0.5], ['E3', 0.5]];8;bach;bwv303
[['A4', 1.0]];[['A4', 1.0]];[['C#4', 1.0]];[['A2', 1.0]];9;bach;bwv303
[['B4', 1.0], ['B4', 1.0], ['A4', 1.0]];[['G4', 1.0], ['G4', 1.0], ['F#4', 1.0]];[['B3', 0.5], ['C#4', 0.5], ['D4', 1.0], ['D4', 0.5], ['C4', 0.5]];[['E3', 1.0], ['B3', 0.5], ['C#4', 0.5], ['D3', 1.0]];10;bach;bwv303
[['B4', 0.5], ['A4', 0.5], ['G4', 1.0], ['F#4', 1.0], ['D5', 1.0]];[['F#4', 1.0], ['E4', 1.0], ['D#4', 1.0], ['F#4', 0.5], ['G#4', 0.5]];[['B3', 1.0], ['B3', 1.0], ['B3', 1.0], ['B3', 1.0]];[['D#3', 1.0], ['E3', 1.0], ['B2', 1.0], ['B2', 1.0]];11;bach;bwv303
[['C#5', 1.0], ['B4', 1.0], ['A4', 1.0], ['B4', 0.5], ['A4', 0.5]];[['A4', 1.0], ['G4', 1.0], ['G4', 1.0], ['F#4', 0.5], ['E4', 0.5]];[['E4', 1.0], ['E4', 1.0], ['E4', 1.0], ['D4', 0.5], ['A3', 0.5]];[['C#3', 0.5], ['D3', 0.5], ['E3', 0.5], ['D3', 0.5], ['C#3', 0.5], ['A2', 0.5], ['D3', 0.5], ['C#3', 0.5]];12;bach;bwv303
[['G4', 0.5], ['F#4', 0.5], ['E4', 1.0], ['D4', 1.0]];[['D4', 1.0], ['C#4', 1.0], ['A3', 1.0]];[['B3', 1.0], ['E3', 0.5], ['A3', 0.5], ['F#3', 1.0]];[['B2', 0.5], ['G2', 0.5], ['A2', 1.0], ['D3', 1.0]];13;bach;bwv303
