soprano;alto;tenor;bass;measure;composer;corpus
[['D5', 1.0], ['C5', 1.0], ['B-4', 1.0], ['A4', 1.0]];[['G4', 0.5], ['A4', 0.25], ['B-4', 0.25], ['A4', 1.5], ['G4', 1.0], ['F#4', 0.5]];[['B-3', 0.5], ['C4', 0.25], ['D4', 0.25], ['E-4', 0.5], ['D4', 0.5], ['D4', 1.0], ['D4', 0.75], ['C4', 0.25]];[['G3', 1.5], ['F#3', 0.5], ['G3', 1.0], ['D3', 1.0]];0;bach;bwv423
[['B-4', 1.0], ['A4', 0.5], ['G4', 0.5], ['F#4', 1.0], ['D4', 1.0]];[['D4', 0.5], ['G4', 0.25], ['F4', 0.25], ['E-4', 1.0], ['D4', 1.0], ['A3', 1.0]];[['B-3', 0.5], ['D4', 0.5], ['C4', 0.5], ['B-3', 0.5], ['A3', 1.0], ['F#3', 1.0]];[['G2', 1.0], ['C3', 1.0], ['D3', 1.0], ['D2', 1.0]];1;bach;bwv423
[['D5', 1.0], ['D5', 1.0], ['E-5', 1.0], ['C5', 1.0]];[['B-3', 0.5], ['C4', 0.5], ['D4', 1.0], ['G3', 1.0], ['G4', 1.0]];[['G3', 1.0], ['G4', 0.5], ['F4', 0.5], ['E-4', 0.25], ['D4', 0.25], ['C4', 1.0], ['B-3', 0.5]];[['G2', 0.5], ['A2', 0.5], ['B-2', 0.5], ['G2', 0.5], ['C3', 0.5], ['D3', 0.5], ['E-3', 1.0]];2;bach;bwv423
[['D5', 1.0], ['C5', 0.5], ['B-4', 0.5], ['A4', 2.0]];[['A4', 1.5], ['G4', 0.5], ['F#4', 2.0]];[['A3', 0.5], ['D4', 0.5], ['D4', 1.0], ['D4', 2.0]];[['F#2', 1.0], ['G2', 1.0], ['D3', 2.0]];3;bach;bwv423
[['D5', 1.0], ['C5', 1.0], ['B-4', 1.0], ['A4', 1.0]];[['F#4', 1.0], ['G4', 0.5], ['A4', 1.0], ['G4', 1.0], ['F#4', 0.5]];[['A3', 1.0], ['G3', 0.5], ['D4', 0.5], ['D4', 1.0], ['D4', 1.0]];[['D3', 1.0], ['E3', 0.5], ['F#3', 0.5], ['G3', 1.0], ['D3', 1.0]];4;bach;bwv423
[['B-4', 1.0], ['A4', 0.5], ['G4', 0.5], ['F#4', 1.0], ['D4', 1.0]];[['G4', 0.5], ['F4', 0.5], ['E4', 1.0], ['D4', 1.0], ['A3', 1.0]];[['D4', 1.0], ['E4', 0.5], ['A3', 0.5], ['A3', 1.0], ['F#3', 1.0]];[['G3', 1.0], ['C#3', 1.0], ['D3', 1.0], ['D2', 1.0]];5;bach;bwv423
[['D5', 1.0], ['D5', 1.0], ['E-5', 1.0], ['C5', 1.0]];[['B-3', 0.5], ['D4', 0.5], ['F4', 1.0], ['G4', 1.5], ['F4', 0.5]];[['F3', 0.5], ['B-3', 0.5], ['D4', 0.5], ['C4', 0.5], ['B-3', 1.0], ['C4', 1.0]];[['B-2', 1.0], ['B-3', 0.5], ['A3', 0.5], ['G3', 1.0], ['A3', 1.0]];6;bach;bwv423
[['D5', 1.0], ['C5', 1.0], ['B-4', 2.0]];[['F4', 1.0], ['F4', 0.75], ['E-4', 0.25], ['D4', 2.0]];[['C4', 0.5], ['B-3', 1.0], ['A3', 0.5], ['F3', 2.0]];[['B-3', 1.0], ['F3', 1.0], ['B-2', 2.0]];7;bach;bwv423
[['D5', 1.0], ['E-5', 1.0], ['F5', 1.0], ['D5', 1.0]];[['F4', 1.0], ['G4', 1.0], ['F4', 1.0], ['G4', 0.5], ['F4', 0.5]];[['D4', 0.5], ['C4', 0.5], ['B-3', 1.5], ['A3', 0.5], ['B-3', 1.0]];[['B-3', 0.5], ['A3', 0.5], ['G3', 1.0], ['D3', 1.0], ['G3', 1.0]];8;bach;bwv423
[['E-5', 1.0], ['D5', 1.0], ['D5', 0.5], ['C5', 0.5], ['C5', 1.0]];[['E-4', 0.5], ['C4', 0.5], ['F4', 1.0], ['F4', 1.0], ['F4', 1.0]];[['B-3', 0.5], ['A3', 0.5], ['B-3', 1.5], ['A3', 0.5], ['A3', 1.0]];[['C3', 1.0], ['D3', 0.5], ['E-3', 0.5], ['F3', 1.0], ['F2', 1.0]];9;bach;bwv423
