soprano;alto;tenor;bass;measure;composer;corpus
[['G4', 1.0]];[['B-3', 1.0]];[['G3', 1.0]];[['E-3', 1.0]];0;bach;bwv402
[['E-4', 1.0], ['F4', 1.0], ['G4', 0.5], ['F4', 0.5], ['E-4', 1.0]];[['C4', 1.5], ['B3', 0.25], ['C4', 0.25], ['D4', 1.5], ['C4', 0.25], ['D4', 0.25]];[['A-3', 1.0], ['A-3', 1.0], ['G3', 1.0], ['G3', 1.0]];[['A-3', 0.5], ['G3', 0.5], ['F3', 1.0], ['B2', 1.0], ['C3', 1.0]];1;bach;bwv402
[['G4', 1.0], ['A4', 1.0], ['B-4', 1.0], ['B-4', 1.0]];[['E-4', 1.5], ['D4', 0.5], ['D4', 1.0], ['G4', 1.0]];[['C4', 0.5], ['B-3', 0.5], ['A3', 1.0], ['G3', 1.0], ['D4', 1.0]];[['C3', 1.0], ['F#2', 1.0], ['G2', 1.0], ['G3', 1.0]];2;bach;bwv402
[['A-4', 1.0], ['G4', 1.0], ['F4', 1.0], ['E-4', 0.5], ['F4', 0.5]];[['G4', 0.5], ['F4', 1.0], ['E-4', 1.0], ['D4', 0.5], ['C4', 0.5], ['D4', 0.5]];[['E-4', 0.5], ['B-3', 0.5], ['B-3', 1.0], ['C4', 0.5], ['G3', 0.5], ['G3', 1.0]];[['C3', 0.5], ['D3', 0.5], ['E-3', 1.0], ['A2', 0.5], ['B2', 0.5], ['C3', 1.0]];3;bach;bwv402
[['G4', 1.0], ['A4', 1.0], ['B-4', 1.0]];[['E-4', 0.5], ['D4', 0.5], ['E-4', 1.0], ['D4', 1.0]];[['C4', 0.5], ['B-3', 0.5], ['C4', 1.0], ['B-3', 1.0]];[['C3', 1.0], ['F2', 1.0], ['B-2', 1.0]];4;bach;bwv402
[['C5', 1.0]];[['F4', 1.0]];[['A-3', 1.0]];[['F3', 0.5], ['E-3', 0.5]];5;bach;bwv402
[['B-4', 1.0], ['A-4', 1.0], ['G4', 1.0], ['A-4', 1.0]];[['F4', 0.5], ['E-4', 0.25], ['D4', 0.25], ['E-4', 0.5], ['B-3', 1.0], ['E-4', 0.25], ['D4', 0.25], ['E-4', 1.0]];[['A-3', 0.5], ['G3', 1.0], ['F3', 0.5], ['E-3', 1.5], ['B-3', 0.5]];[['D3', 0.5], ['B-2', 0.5], ['C3', 0.5], ['D3', 0.5], ['E-3', 0.5], ['D3', 0.5], ['C3', 0.5], ['B-2', 0.5]];6;bach;bwv402
[['F4', 2.0], ['E-4', 1.0]];[['E-4', 0.5], ['D4', 0.25], ['C4', 0.25], ['D4', 1.0], ['B-3', 1.0]];[['C4', 0.5], ['A-3', 0.5], ['F3', 0.5], ['B-3', 0.5], ['G3', 1.0]];[['A-2', 0.5], ['F2', 0.5], ['B-2', 1.0], ['E-2', 1.0]];7;bach;bwv402
[['E-5', 1.0]];[['B-4', 0.5], ['A-4', 0.5]];[['G3', 0.5], ['A-3', 0.5]];[['E-2', 0.5], ['F2', 0.5]];8;bach;bwv402
[['E-5', 1.0], ['E-5', 1.0], ['D5', 1.0], ['B-4', 1.0]];[['G4', 1.0], ['F4', 1.0], ['F4', 1.0], ['E-4', 1.0]];[['B-3', 1.0], ['C4', 1.5], ['B-3', 0.25], ['A-3', 0.25], ['G3', 1.0]];[['G2', 1.0], ['A2', 1.0], ['B-2', 0.5], ['C3', 0.5], ['D-3', 1.0]];9;bach;bwv402
