soprano;alto;tenor;bass;measure;composer;corpus
[['A4', 1.0]];[['C#4', 0.5], ['D4', 0.5]];[['A3', 0.5], ['B3', 0.5]];[['A3', 1.0]];0;bach;bwv3.6
[['A4', 1.0], ['A4', 1.0], ['F#4', 0.5], ['G#4', 0.5], ['A4', 1.0]];[['E4', 1.0], ['A3', 1.0], ['D4', 1.0], ['C#4', 1.0]];[['C#4', 0.5], ['D4', 0.5], ['E4', 1.0], ['A3', 1.0], ['A3', 0.5], ['G#3', 0.5]];[['A2', 0.5], ['B2', 0.5], ['C#3', 1.0], ['D3', 0.5], ['E3', 0.5], ['F#3', 0.5], ['E3', 0.5]];1;bach;bwv3.6
[['B4', 0.5], ['A4', 0.5], ['G#4', 1.0], ['F#4', 1.0], ['F#4', 1.0]];[['B3', 1.0], ['E4', 1.0], ['D#4', 1.0], ['D#4', 1.0]];[['F#3', 1.0], ['G#3', 0.5], ['A3', 0.5], ['B3', 1.0], ['B3', 1.0]];[['D#3', 1.0], ['E3', 1.0], ['B2', 1.0], ['B3', 0.5], ['A3', 0.5]];2;bach;bwv3.6
[['G#4', 1.0], ['A4', 1.0], ['B4', 1.0], ['E4', 0.5], ['F#4', 0.5]];[['E4', 1.0], ['F#4', 1.0], ['F#4', 0.5], ['D#4', 0.5], ['E4', 1.0]];[['B3', 1.0], ['D#4', 1.0], ['G#3', 0.5], ['A3', 0.5], ['B3', 0.5], ['C#4', 0.5]];[['G#3', 0.5], ['A3', 0.5], ['G#3', 0.5], ['F#3', 0.5], ['E3', 0.5], ['F#3', 0.5], ['G#3', 0.5], ['A3', 0.5]];3;bach;bwv3.6
[['G#4', 0.5], ['A4', 0.5], ['F#4', 1.0], ['E4', 1.0]];[['E4', 0.5], ['F#4', 0.5], ['D#4', 1.0], ['B3', 1.0]];[['B3', 1.0], ['B3', 0.5], ['A3', 0.5], ['G#3', 1.0]];[['B3', 1.0], ['B2', 1.0], ['E3', 1.0]];4;bach;bwv3.6
[['B4', 1.0]];[['G#4', 1.0]];[['E4', 1.0]];[['E3', 1.0]];5;bach;bwv3.6
[['C#5', 1.0], ['C#5', 1.0], ['A4', 0.5], ['B4', 0.5], ['C#5', 1.0]];[['A4', 1.0], ['C#4', 1.0], ['F#4', 0.5], ['G#4', 0.5], ['A#4', 1.0]];[['E4', 0.5], ['F#4', 0.5], ['G#4', 1.0], ['C#4', 0.5], ['D4', 0.5], ['E4', 1.0]];[['A3', 0.5], ['G#3', 0.5], ['F#3', 0.5], ['E#3', 0.5], ['F#3', 0.5], ['E3', 0.5], ['D3', 0.5], ['C#3', 0.5]];6;bach;bwv3.6
[['D5', 1.0], ['C#5', 1.0], ['B4', 1.0], ['A4', 1.0]];[['B4', 1.0], ['E4', 0.5], ['F#4', 0.5], ['G#4', 1.0], ['F#4', 1.0]];[['F#4', 0.5], ['G#4', 0.5], ['A4', 1.0], ['E4', 1.0], ['C#4', 1.0]];[['B2', 1.0], ['C#3', 0.5], ['D3', 0.5], ['E3', 1.0], ['F#3', 1.0]];7;bach;bwv3.6
[['B4', 1.0], ['C#5', 1.0], ['B4', 1.0], ['A4', 1.0]];[['E4', 0.5], ['D4', 0.5], ['C#4', 0.5], ['D#4', 0.5], ['E4', 0.5], ['D4', 0.5], ['C#4', 1.0]];[['B3', 1.0], ['E3', 0.5], ['F#3', 0.5], ['G#3', 1.0], ['A3', 1.0]];[['G#3', 1.0], ['A3', 1.0], ['E3', 1.0], ['F#3', 0.5], ['E3', 0.5]];8;bach;bwv3.6
[['A4', 1.0], ['G#4', 1.0], ['A4', 1.0]];[['F#4', 1.0], ['E4', 1.0], ['E4', 1.0]];[['B3', 0.5], ['C#4', 0.5], ['D4', 1.0], ['C#4', 1.0]];[['D#3', 1.0], ['E3', 1.0], ['A2', 1.0]];9;bach;bwv3.6
