soprano;alto;tenor;bass;measure;composer;corpus
[['A4', 1.0]];[['E4', 1.0]];[['A3', 1.0]];[['C#3', 1.0]];0;bach;bwv64.4
[['F#4', 1.0], ['D4', 1.0], ['A4', 1.0], ['A4', 1.0]];[['D4', 1.0], ['F#4', 0.5], ['E4', 0.5], ['D4', 1.0], ['A4', 0.5], ['F#4', 0.5]];[['A3', 1.0], ['A3', 1.0], ['A3', 1.0], ['D4', 1.0]];[['D3', 0.5], ['C#3', 0.5], ['D3', 0.5], ['E3', 0.5], ['F#3', 0.5], ['E3', 0.5], ['F#3', 0.5], ['D3', 0.5]];1;bach;bwv64.4
[['B4', 3.0], ['B4', 1.0]];[['G4', 3.0], ['D4', 1.0]];[['D4', 3.0], ['G3', 1.0]];[['G3', 3.0], ['G2', 1.0]];2;bach;bwv64.4
[['E4', 1.0], ['E4', 1.0], ['A4', 1.0], ['G4', 1.0]];[['C#4', 0.5], ['D4', 0.5], ['C#4', 0.5], ['B3', 0.5], ['A3', 1.0], ['E4', 1.0]];[['G3', 1.5], ['F#3', 0.5], ['E3', 1.0], ['A3', 1.0]];[['A2', 0.5], ['G2', 0.5], ['A2', 0.5], ['B2', 0.5], ['C#3', 0.5], ['B2', 0.5], ['C#3', 0.5], ['A2', 0.5]];3;bach;bwv64.4
[['F#4', 1.0], ['D4', 1.0], ('P', 1.0)];[['D4', 1.0], ['A3', 1.0], ('P', 1.0)];[['A3', 1.0], ['F#3', 1.0], ('P', 1.0)];[['D3', 1.0], ['D3', 1.0], ('P', 1.0)];4;bach;bwv64.4
[['A4', 1.0]];[['D4', 1.0]];[['A3', 1.0]];[['F#3', 1.0]];5;bach;bwv64.4
[['B4', 1.0], ['B4', 1.0], ['A4', 1.0], ['G4', 1.0]];[['D4', 1.0], ['G4', 1.0], ['F#4', 1.0], ['E4', 1.0]];[['G3', 0.5], ['A3', 0.5], ['B3', 1.0], ['C#4', 0.5], ['D4', 0.5], ['D4', 0.5], ['C#4', 0.5]];[['G3', 1.0], ['E3', 1.0], ['A3', 1.0], ['A2', 1.0]];6;bach;bwv64.4
[['F#4', 3.0], ['E4', 1.0]];[['A3', 3.0], ['C#4', 1.0]];[['D4', 3.0], ['C#4', 1.0]];[['D3', 3.0], ['A2', 1.0]];7;bach;bwv64.4
[['F#4', 1.0], ['G#4', 1.0], ['A4', 1.5], ['B4', 0.5]];[['D4', 1.0], ['E4', 1.0], ['E4', 1.5], ['F#4', 0.5]];[['A3', 1.0], ['B3', 1.0], ['A3', 1.5], ['D4', 0.5]];[['D3', 0.5], ['C#3', 0.5], ['D3', 0.5], ['B2', 0.5], ['C#3', 0.5], ['B2', 0.5], ['C#3', 0.5], ['D3', 0.5]];8;bach;bwv64.4
[['G#4', 2.0], ['A4', 1.0], ['A4', 1.0]];[['E4', 2.0], ['E4', 1.0], ['E4', 1.0]];[['B3', 2.0], ['C#4', 1.0], ['C#4', 1.0]];[['E3', 1.0], ['E2', 1.0], ['A2', 1.0], ['A2', 1.0]];9;bach;bwv64.4
[['A4', 1.0], ['A4', 1.0], ['D5', 1.0], ['C5', 1.0]];[['F#4', 0.5], ['E4', 0.5], ['F#4', 0.5], ['G4', 0.5], ['A4', 0.5], ['G4', 0.5], ['A4', 0.5], ['F#4', 0.5]];[['D4', 1.0], ['D4', 1.0], ['D4', 1.0], ['D4', 1.0]];[['D3', 0.5], ['C#3', 0.5], ['D3', 0.5], ['E3', 0.5], ['F#3', 0.5], ['E3', 0.5], ['F#3', 0.5], ['D3', 0.5]];10;bach;bwv64.4
[['B4', 3.0]];[['G4', 3.0]];[['D4', 3.0]];[['G3', 3.0]];11;bach;bwv64.4
[['B4', 1.0]];[['F#4', 1.0]];[['B3', 0.5], ['A3', 0.5]];[['D#3', 1.0]];12;bach;bwv64.4
[['B4', 1.0], ['B4', 1.0], ['E5', 1.0], ['D5', 1.0]];[['E4', 1.0], ['E4', 1.0], ['E4', 1.0], ['E4', 1.0]];[['G#3', 0.5], ['F#3', 0.5], ['G#3', 0.5], ['A3', 0.5], ['B3', 0.5], ['A3', 0.5], ['B3', 0.5], ['G#3', 0.5]];[['E3', 0.5], ['D#3', 0.5], ['E3', 0.5], ['F#3', 0.5], ['G#3', 0.5], ['F#3', 0.5], ['G#3', 0.5], ['E3', 0.5]];13;bach;bwv64.4
[['C#5', 3.0], ['A4', 1.0]];[['E4', 3.0], ['D4', 1.0]];[['A3', 3.0], ['D4', 1.0]];[['A3', 3.0], ['F#3', 1.0]];14;bach;bwv64.4
[['B4', 1.0], ['A4', 1.0], ['B4', 1.0], ['C#5', 1.0]];[['G4', 1.0], ['A4', 1.0], ['G4', 1.0], ['B4', 0.5], ['A#4', 0.5]];[['D4', 1.0], ['D4', 1.0], ['D4', 1.0], ['E4', 1.0]];[['G3', 0.5], ['A3', 0.5], ['G3', 0.5], ['F#3', 0.5], ['G3', 0.5], ['F#3', 0.5], ['G3', 0.5], ['E3', 0.5]];15;bach;bwv64.4
