soprano;alto;tenor;bass;measure;composer;corpus
[['A4', 1.0]];[['E4', 1.0]];[['C4', 1.0]];[['A2', 1.0]];0;bach;bwv65.2
[['A4', 2.0], ['A4', 1.0]];[['E4', 2.0], ['A4', 1.0]];[['C4', 2.0], ['D4', 1.0]];[['A3', 1.0], ['G3', 1.0], ['F#3', 1.0]];1;bach;bwv65.2
[['B4', 2.0], ['B4', 1.0]];[['G4', 2.0], ['G4', 1.0]];[['D4', 2.0], ['D4', 1.0]];[['G3', 1.0], ['D3', 1.0], ['F3', 1.0]];2;bach;bwv65.2
[['C5', 1.0], ['B4', 1.0], ['A4', 1.0]];[['G4', 2.0], ['F4', 1.0]];[['C4', 1.0], ['E4', 1.0], ['C4', 1.0]];[['E3', 1.0], ['C3', 1.0], ['F3', 1.0]];3;bach;bwv65.2
[['G4', 3.0]];[['E4', 3.0]];[['C4', 3.0]];[['C3', 3.0]];4;bach;bwv65.2
[['C5', 2.0], ['D5', 1.0]];[['G4', 2.0], ['G#4', 1.0]];[['E4', 3.0]];[['C3', 1.0], ['C4', 1.0], ['B3', 1.0]];5;bach;bwv65.2
[['C5', 2.0], ['B4', 1.0]];[['A4', 2.0], ['G4', 1.0]];[['E4', 1.0], ['D4', 1.0], ['D4', 1.0]];[['A3', 1.0], ['F#3', 1.0], ['G3', 1.0]];6;bach;bwv65.2
[['C5', 2.0], ['C5', 1.0]];[['G4', 2.0], ['G4', 1.0]];[['E4', 2.0], ['E4', 1.0]];[['C3', 2.0], ['C4', 1.0]];7;bach;bwv65.2
[['C5', 2.0], ['C5', 1.0]];[['A4', 2.0], ['F#4', 1.0]];[['E4', 1.0], ['D4', 1.0], ['D4', 1.0]];[['A3', 1.0], ['F#3', 1.0], ['D3', 1.0]];8;bach;bwv65.2
[['B4', 2.0], ['A4', 1.0]];[['G4', 2.0], ['G4', 1.0]];[['D4', 1.0], ['E4', 1.0], ['E4', 1.0]];[['G3', 1.0], ['E3', 1.0], ['C#3', 1.0]];9;bach;bwv65.2
[['A4', 1.0], ['B4', 1.0], ['G#4', 1.0]];[['G4', 1.0], ['F#4', 1.0], ['E4', 1.0]];[['D4', 1.0], ['B3', 1.0], ['B3', 1.0]];[['D3', 1.0], ['D#3', 1.0], ['E3', 1.0]];10;bach;bwv65.2
[['A4', 2.0], ['A4', 1.0]];[['E4', 2.0], ['D4', 1.0]];[['C4', 2.0], ['A3', 1.0]];[['A2', 2.0], ['F3', 1.0]];11;bach;bwv65.2
[['G4', 2.0], ['A4', 1.0]];[['D4', 1.0], ['E4', 1.0], ['D4', 1.0]];[['B3', 1.0], ['C4', 1.0], ['A3', 1.0]];[['F3', 1.0], ['E3', 1.0], ['F#3', 1.0]];12;bach;bwv65.2
[['B4', 2.0], ['B4', 1.0]];[['D4', 2.0], ['F4', 1.0]];[['G3', 1.0], ['B3', 1.0], ['D4', 1.0]];[['G3', 1.0], ['F#3', 1.0], ['G#3', 1.0]];13;bach;bwv65.2
[['C5', 2.0], ['B4', 1.0]];[['E4', 1.0], ['F4', 1.0], ['G4', 1.0]];[['C4', 1.0], ['D4', 2.0]];[['A3', 1.0], ['D3', 1.0], ['E3', 1.0]];14;bach;bwv65.2
[['A4', 2.0], ['G#4', 1.0]];[['G4', 1.0], ['F#4', 1.0], ['E4', 1.0]];[['C4', 2.0], ['B3', 1.0]];[['F3', 1.0], ['D#3', 1.0], ['E3', 1.0]];15;bach;bwv65.2
[['A4', 2.0]];[['E4', 2.0]];[['C#4', 2.0]];[['A2', 2.0]];16;bach;bwv65.2
