soprano;alto;tenor;bass;measure;composer;corpus
[['F5', 1.0], ['F5', 1.0], ['C5', 1.0], ['D-5', 1.0]];[['B-4', 1.0], ['F4', 0.5], ['G4', 0.5], ['A4', 1.0], ['F4', 1.0]];[['D-4', 0.5], ['C4', 0.5], ['B-3', 1.0], ['F4', 0.5], ['E-4', 0.5], ['D-4', 0.5], ['C4', 0.5]];[['B-2', 0.5], ['C3', 0.5], ['D-3', 0.5], ['E-3', 0.5], ['F3', 1.0], ['B-3', 0.5], ['A-3', 0.5]];0;bach;bwv354
[['E-5', 1.0], ['D-5', 0.5], ['C5', 0.5], ['C5', 1.0], ['B-4', 1.0]];[['E-4', 0.5], ['F4', 0.5], ['G-4', 1.0], ['F4', 0.5], ['E-4', 0.5], ['D-4', 1.0]];[['B-3', 1.0], ['C4', 1.0], ['A3', 1.0], ['F3', 1.0]];[['G-3', 1.0], ['F3', 0.5], ['E-3', 0.5], ['F3', 1.0], ['B-2', 1.0]];1;bach;bwv354
[['D-5', 1.0], ['D-5', 1.0], ['C5', 1.0], ['B-4', 1.0]];[['F4', 1.0], ['B-4', 0.5], ['A-4', 0.5], ['G-4', 0.5], ['F4', 0.5], ['F4', 0.5], ['E-4', 0.5]];[['B-3', 1.0], ['B-3', 1.0], ['B-3', 0.5], ['A3', 0.5], ['B-3', 1.0]];[['B-3', 0.5], ['A-3', 0.5], ['G-3', 0.5], ['F3', 0.5], ['E-3', 0.5], ['F3', 0.5], ['G-3', 1.0]];2;bach;bwv354
[['A4', 1.0], ['B-4', 1.0], ['C5', 2.0]];[['E-4', 0.5], ['C4', 0.5], ['F4', 0.5], ['G4', 0.5], ['A4', 2.0]];[['C4', 1.0], ['B-3', 0.5], ['D-4', 0.5], ['C4', 2.0]];[['C3', 0.5], ['E-3', 0.5], ['D-3', 0.5], ['B-2', 0.5], ['F3', 2.0]];3;bach;bwv354
[['C5', 1.0], ['D-5', 1.0], ['E-5', 0.5], ['D-5', 0.5], ['C5', 1.0]];[['A4', 1.0], ['B-4', 1.0], ['B-4', 1.0], ['A-4', 1.0]];[['F4', 1.0], ['F4', 1.0], ['E-4', 1.0], ['E-4', 1.0]];[['F3', 1.0], ['B-3', 0.5], ['A-3', 0.5], ['G3', 0.5], ['E-3', 0.5], ['A-3', 0.5], ['G3', 0.5]];4;bach;bwv354
[['D-5', 1.0], ['C5', 0.5], ['B-4', 0.5], ['B-4', 1.0], ['A-4', 1.0]];[['A-4', 0.5], ['G4', 0.5], ['A-4', 1.0], ['G4', 1.0], ['E-4', 1.0]];[['D-4', 0.5], ['E-4', 0.5], ['F4', 1.0], ['E-4', 0.5], ['D-4', 0.5], ['C4', 1.0]];[['F3', 0.5], ['E-3', 0.5], ['D-3', 1.0], ['E-3', 1.0], ['A-2', 1.0]];5;bach;bwv354
[['D-5', 1.0], ['E-5', 1.0], ['F5', 0.5], ['E-5', 0.5], ['D-5', 1.0]];[['B-4', 1.0], ['A-4', 1.0], ['A-4', 1.0], ['B-4', 0.5], ['A-4', 0.5]];[['F4', 0.5], ['G-4', 0.5], ['F4', 0.5], ['E-4', 0.5], ['D-4', 0.5], ['C4', 0.5], ['B-3', 1.0]];[['B-2', 1.0], ['C3', 1.0], ['D-3', 1.0], ['G-3', 0.5], ['F3', 0.5]];6;bach;bwv354
[['G-5', 1.0], ['F5', 1.0], ['E-5', 1.0], ['D-5', 1.0]];[['B-4', 0.5], ['C5', 0.5], ['D-5', 1.0], ['A-4', 0.5], ['G-4', 0.5], ['F4', 1.0]];[['E-4', 1.0], ['A-3', 0.5], ['B-3', 0.5], ['C4', 1.0], ['D-4', 1.0]];[['E-3', 1.0], ['F3', 0.5], ['G-3', 0.5], ['A-3', 1.0], ['D-3', 1.0]];7;bach;bwv354
[['C5', 1.0], ['D-5', 1.0], ['E-5', 1.0], ['F5', 1.0]];[['A-4', 1.0], ['A-4', 1.0], ['A-4', 1.0], ['A-4', 0.5], ['B-4', 0.5]];[['E-4', 1.0], ['F4', 1.0], ['E-4', 1.0], ['D-4', 1.0]];[['A-3', 0.5], ['G-3', 0.5], ['F3', 0.5], ['E-3', 0.5], ['D-3', 0.5], ['C3', 0.5], ['D-3', 1.0]];8;bach;bwv354
[['E-5', 1.0], ['D-5', 1.0], ['C5', 2.0]];[['C5', 1.0], ['B-4', 1.0], ['A4', 2.0]];[['G-4', 0.5], ['F4', 0.5], ['F4', 0.5], ['E4', 0.5], ['F4', 2.0]];[['A2', 1.0], ['B-2', 1.0], ['F3', 2.0]];9;bach;bwv354
[['B-4', 1.0], ['C5', 1.0], ['D-5', 1.0], ['E-5', 0.5], ['D-5', 0.5]];[['B-4', 1.0], ['F4', 1.0], ['F4', 1.0], ['E-4', 0.5], ['F4', 0.5]];[['F4', 1.0], ['F4', 1.0], ['B-3', 1.0], ['B-3', 1.0]];[['D-4', 0.5], ['C4', 0.5], ['B-3', 0.5], ['A3', 0.5], ['B-3', 0.5], ['A-3', 0.5], ['G-3', 0.5], ['F3', 0.5]];10;bach;bwv354
[['C5', 1.5], ['C5', 0.5], ['B-4', 2.0]];[['G-4', 1.0], ['F4', 0.5], ['E-4', 0.5], ['D4', 2.0]];[['B-3', 1.0], ['A3', 1.0], ['F3', 2.0]];[['E-3', 1.0], ['F3', 1.0], ['B-2', 2.0]];11;bach;bwv354
