soprano;alto;tenor;bass;measure;composer;corpus
[['E5', 1.0]];[['A4', 1.0]];[['C#4', 1.0]];[['A2', 1.0]];0;bach;bwv386
[['E5', 1.0], ['E5', 1.0], ['F#5', 1.0], ['F#5', 1.0]];[['A4', 1.0], ['A4', 1.0], ['A4', 1.0], ['A4', 1.0]];[['C#4', 1.0], ['C#4', 1.0], ['D4', 1.0], ['D4', 1.0]];[['A3', 0.5], ['B3', 0.5], ['C#4', 0.5], ['A3', 0.5], ['D3', 0.5], ['E3', 0.5], ['F#3', 0.5], ['D3', 0.5]];1;bach;bwv386
[['E5', 2.0], ('P', 1.0), ['C#5', 1.0]];[['A4', 2.0], ('P', 1.0), ['A4', 1.0]];[['C#4', 2.0], ('P', 1.0), ['F#4', 1.0]];[['A3', 2.0], ('P', 1.0), ['A3', 1.0]];2;bach;bwv386
[['D5', 1.0], ['C#5', 1.0], ['B4', 1.0], ['C#5', 0.75], ['D5', 0.25]];[['B4', 1.0], ['A4', 1.0], ['G#4', 1.0], ['A4', 1.0]];[['E4', 1.0], ['E4', 1.0], ['E4', 1.0], ['E4', 1.0]];[['G#3', 1.0], ['A3', 1.0], ['E3', 0.5], ['D3', 0.5], ['C#3', 0.5], ['A2', 0.5]];3;bach;bwv386
[['B4', 2.0], ['A4', 1.0]];[['A4', 0.5], ['F#4', 0.5], ['G#4', 1.0], ['E4', 1.0]];[['E4', 0.5], ['D4', 0.25], ['C#4', 0.25], ['D4', 1.0], ['C#4', 1.0]];[['E3', 2.0], ['A2', 1.0]];4;bach;bwv386
[['B4', 1.0]];[['G#4', 0.5], ['F#4', 0.5]];[['B3', 0.5], ['A3', 0.5]];[['E3', 1.0]];5;bach;bwv386
[['B4', 1.0], ['B4', 1.0], ['C#5', 1.0], ['C#5', 1.0]];[['E4', 1.0], ['E4', 1.0], ['E4', 1.0], ['E4', 1.0]];[['G#3', 0.5], ['A3', 0.5], ['B3', 1.5], ['A3', 0.25], ['G#3', 0.25], ['A3', 1.0]];[['E3', 0.5], ['F#3', 0.5], ['G#3', 0.5], ['E3', 0.5], ['A2', 0.5], ['B2', 0.5], ['C#3', 0.5], ['A2', 0.5]];6;bach;bwv386
[['B4', 2.0], ('P', 1.0), ['B4', 1.0]];[['E4', 2.0], ('P', 1.0), ['G#4', 1.0]];[['G#3', 2.0], ('P', 1.0), ['E4', 1.0]];[['E2', 2.0], ('P', 1.0), ['E3', 1.0]];7;bach;bwv386
[['C#5', 0.5], ['D#5', 0.5], ['E5', 1.0], ['E5', 1.0], ['D#5', 1.0]];[['A4', 1.0], ['G#4', 1.0], ['F#4', 1.0], ['F#4', 1.0]];[['E4', 1.0], ['E4', 1.0], ['C#4', 1.0], ['B3', 1.0]];[['A3', 0.5], ['B3', 0.5], ['C#4', 0.5], ['G#3', 0.5], ['A3', 0.5], ['F#3', 0.5], ['B3', 0.5], ['B2', 0.5]];8;bach;bwv386
[['E5', 2.0], ('P', 1.0)];[['G#4', 2.0], ('P', 1.0)];[['B3', 2.0], ('P', 1.0)];[['E3', 2.0], ('P', 1.0)];9;bach;bwv386
[['E5', 1.0]];[['A4', 1.0]];[['C#4', 1.0]];[['A2', 1.0]];10;bach;bwv386
[['F#5', 1.0], ['E5', 1.0], ['D5', 1.0], ['C#5', 1.0]];[['A4', 0.5], ['B4', 0.5], ['C#5', 1.5], ['B4', 1.0], ['A#4', 0.5]];[['D4', 1.0], ['C#4', 1.0], ['F#4', 1.0], ['G4', 0.5], ['F#4', 0.5]];[['D3', 0.5], ['C#3', 0.5], ['B2', 0.5], ['A#2', 0.5], ['B2', 0.5], ['D3', 0.5], ['E3', 0.5], ['F#3', 0.5]];11;bach;bwv386
[['D5', 2.0], ('P', 1.0), ['C#5', 1.0]];[['B4', 2.0], ('P', 1.0), ['A4', 1.0]];[['F#4', 2.0], ('P', 1.0), ['E4', 1.0]];[['B2', 2.0], ('P', 1.0), ['C#3', 0.5], ['D3', 0.5]];12;bach;bwv386
[['B4', 1.0], ['C#5', 0.75], ['D5', 0.25], ['B4', 1.5], ['A4', 0.5]];[['G#4', 1.0], ['A4', 1.0], ['A4', 1.0], ['G#4', 1.0]];[['E4', 1.0], ['E4', 0.5], ['F#4', 0.5], ['F#4', 0.5], ['D4', 0.5], ['B3', 0.75], ['E4', 0.25]];[['E3', 1.0], ['A3', 0.5], ['F#3', 0.5], ['D3', 0.5], ['B2', 0.5], ['E3', 0.5], ['E2', 0.5]];13;bach;bwv386
[['A4', 3.0]];[['E4', 3.0]];[['C#4', 3.0]];[['A2', 3.0]];14;bach;bwv386
