soprano;alto;tenor;bass;measure;composer;corpus
[['D4', 1.0], ['D4', 1.0], ['E4', 1.0]];[['A3', 1.0], ['D4', 1.0], ['D4', 0.5], ['C#4', 0.5]];[['F#3', 1.0], ['F#3', 0.5], ['D3', 0.5], ['A3', 1.0]];[['D3', 0.5], ['C#3', 0.5], ['B2', 1.0], ['A2', 1.0]];0;bach;bwv11.6
[['F#4', 1.5], ['G#4', 0.5], ['A4', 1.0]];[['D4', 2.0], ['C#4', 0.5], ['A3', 0.5]];[['A3', 0.5], ['F#3', 0.5], ['B3', 1.0], ['A3', 1.0]];[['D3', 1.5], ['E3', 0.5], ['F#3', 1.0]];1;bach;bwv11.6
[['A4', 2.0], ['G#4', 1.0]];[['F#4', 1.0], ['E4', 2.0]];[['B3', 1.0], ['B3', 0.5], ['C#4', 0.5], ['D4', 1.0]];[['D3', 0.5], ['B2', 0.5], ['E3', 1.0], ['E2', 1.0]];2;bach;bwv11.6
[['A4', 2.0], ['F#4', 1.0]];[['E4', 2.0], ['D4', 0.5], ['C#4', 0.5]];[['C#4', 2.0], ['A3', 1.0]];[['A2', 2.0], ['D3', 1.0]];3;bach;bwv11.6
[['G4', 2.0], ['F#4', 1.0]];[['B3', 0.5], ['C#4', 0.5], ['D4', 2.0]];[['G3', 1.0], ['A3', 0.5], ['G3', 0.5], ['A3', 1.0]];[['E3', 1.0], ['F#3', 1.5], ['G3', 0.5]];4;bach;bwv11.6
[['E4', 2.0], ['D4', 1.0]];[['D4', 0.5], ['C#4', 0.25], ['B3', 0.25], ['C#4', 1.0], ['D4', 1.0]];[['A3', 1.5], ['G3', 0.5], ['F#3', 1.0]];[['A3', 0.5], ['G3', 0.5], ['F#3', 1.0], ['B3', 0.5], ['A3', 0.5]];5;bach;bwv11.6
[['E4', 3.0]];[['D4', 1.0], ['C#4', 0.5], ['B3', 0.5], ['C#4', 1.0]];[['B3', 1.0], ['A3', 1.5], ['G3', 0.5]];[['G3', 0.5], ['E3', 0.5], ['A3', 1.0], ['A2', 1.0]];6;bach;bwv11.6
[['D4', 3.0]];[['A3', 3.0]];[['F#3', 3.0]];[['D2', 3.0]];7;bach;bwv11.6
[['E4', 1.0], ['E4', 1.0], ['F#4', 1.0]];[['C#4', 0.5], ['B3', 0.5], ['C#4', 1.5], ['D#4', 0.5]];[['A3', 0.5], ['G#3', 0.5], ['A3', 1.0], ['A3', 1.0]];[['A2', 1.0], ['A3', 0.5], ['G3', 0.5], ['F#3', 1.0]];8;bach;bwv11.6
[['G4', 2.0], ['G4', 1.0]];[['E4', 1.0], ['B3', 1.0], ['E4', 1.0]];[['B3', 0.5], ['A3', 0.5], ['G3', 2.0]];[['E3', 1.5], ['D3', 0.5], ['C3', 0.5], ['B2', 0.5]];9;bach;bwv11.6
