soprano;alto;tenor;bass;measure;composer;corpus
[['E-5', 1.0], ['D5', 0.5], ['C5', 0.5]];[['G4', 1.0], ['F4', 1.0]];[['C4', 1.0], ['B3', 1.0]];[['C3', 1.0], ['D3', 1.0]];0;bach;bwv384
[['G5', 1.0], ['F5', 0.5], ['E-5', 0.5], ['D5', 1.0], ['E-5', 0.5], ['F5', 0.5]];[['E-4', 0.5], ['F4', 0.5], ['G4', 1.0], ['A-4', 1.0], ['G4', 0.5], ['F4', 0.5]];[['C4', 1.0], ['C4', 1.0], ['C4', 1.0], ['B3', 0.5], ['C4', 0.5]];[['E-3', 1.0], ['C3', 1.0], ['F3', 1.0], ['G3', 0.5], ['A-3', 0.5]];1;bach;bwv384
[['B4', 2.0], ['C5', 0.5], ['D5', 0.5], ['E-5', 1.0]];[['G4', 2.0], ['G4', 1.0], ['G4', 1.0]];[['D4', 2.0], ['C4', 1.0], ['C4', 1.0]];[['G3', 2.0], ['E-3', 0.5], ['D3', 0.5], ['C3', 1.0]];2;bach;bwv384
[['A-4', 1.0], ['G4', 1.0], ['F4', 1.0], ['B-4', 1.0]];[['F4', 1.0], ['B-3', 1.0], ['B-3', 1.0], ['F4', 1.0]];[['C4', 0.5], ['D4', 0.5], ['E-4', 1.0], ['E-4', 1.0], ['D4', 1.0]];[['F3', 1.0], ['G3', 0.5], ['A-3', 0.5], ['B-3', 1.0], ['B-2', 1.0]];3;bach;bwv384
[['G4', 2.0]];[['E-4', 2.0]];[['B-3', 2.0]];[['E-3', 2.0]];4;bach;bwv384
[['G5', 1.0], ['B-4', 1.0]];[['E-4', 1.0], ['E-4', 1.0]];[['B-3', 1.0], ['B-3', 1.0]];[['E-3', 1.0], ['G3', 1.0]];5;bach;bwv384
[['A4', 1.0], ['B-4', 1.0], ['E-5', 1.0], ['D5', 0.5], ['C5', 0.5]];[['F4', 1.0], ['F4', 1.0], ['G4', 1.0], ['F4', 1.0]];[['C4', 1.0], ['B-3', 1.0], ['B-3', 1.0], ['A3', 1.0]];[['F3', 0.5], ['E-3', 0.5], ['D3', 1.0], ['C3', 1.0], ['F3', 1.0]];6;bach;bwv384
[['D5', 2.0], ['D5', 1.0], ['E-5', 0.5], ['F5', 0.5]];[['F4', 2.0], ['F4', 1.0], ['F4', 1.0]];[['B-3', 2.0], ['B-3', 1.0], ['C4', 1.0]];[['B-2', 2.0], ['B-3', 1.0], ['A-3', 1.0]];7;bach;bwv384
[['B4', 1.0], ['G5', 1.0], ['E-5', 1.0], ['D5', 0.75], ['C5', 0.25]];[['G4', 1.0], ['G4', 1.0], ['G4', 1.0], ['F4', 0.75], ['E-4', 0.25]];[['D4', 1.0], ['C4', 1.0], ['C4', 1.5], ['B3', 0.5]];[['G3', 0.5], ['F3', 0.5], ['E-3', 0.5], ['F3', 0.5], ['G3', 1.0], ['G2', 1.0]];8;bach;bwv384
[['C5', 2.0]];[['E-4', 2.0]];[['G3', 2.0]];[['C3', 2.0]];9;bach;bwv384
